param_name,seed,avg_test_pcc,avg_test_rmse,avg_train_pcc,avg_train_rmse,fold01_test_pcc,fold02_test_pcc,fold03_test_pcc,fold04_test_pcc,fold05_test_pcc,fold06_test_pcc,fold07_test_pcc,fold08_test_pcc,fold09_test_pcc,fold10_test_pcc
thresh10.0_squaredTrue,8,0.7185511106190408,1.3091753495894969,0.9997376250508999,0.04624293689297672,0.6965949211079485,0.7212703043710207,0.705321968908443,0.7022758880911515,0.7270051726057916,0.7331028828496391,0.7168327835542925,0.7784028371917397,0.7250165002319896,0.6796878472783914
thresh10.0_squaredTrue,9,0.7178630944047839,1.310388493185863,0.9997356756547751,0.046427216778179806,0.695085928052755,0.7159308880513262,0.7045692464315585,0.702971811343889,0.7269852777560037,0.7307417977172266,0.712464075690318,0.7790225138794555,0.7265524663011935,0.6843069388241125
thresh11.0_squaredFalse,0,0.7144022231933024,1.316411038746548,0.9997715604458479,0.04306174315921811,0.6870293545996793,0.715840022221709,0.7066660573251459,0.6973248521099149,0.7263263677000866,0.731473428549109,0.7144693794565518,0.7672411920999155,0.7189828647008037,0.6786687131701084
thresh11.0_squaredFalse,1,0.7150326235969083,1.315087442334843,0.9997712811810324,0.04308356947428849,0.6878087408367508,0.7117043944129001,0.7067553297312192,0.6975876461391795,0.7227199618056086,0.7344695042608395,0.7193191088612401,0.7694284868569797,0.722462835859685,0.6780702272046807
thresh11.0_squaredFalse,2,0.7149267216015167,1.3156674502796641,0.9997736921779916,0.04285504561539963,0.6895130926277089,0.711350876826752,0.7065199675500556,0.6978408719149767,0.7238515199671152,0.7355288745872088,0.7184339623630552,0.7692211578802306,0.7211191300963731,0.6758877622016917
thresh11.0_squaredFalse,3,0.714302596726097,1.3163066066310676,0.9997707964749429,0.04314239595395209,0.6860270771059063,0.7131160917222144,0.7063496883944825,0.6978830120964631,0.7214791120716559,0.7318092459653665,0.7167050575556606,0.7681499653323706,0.7233757501187366,0.6781309668981135
thresh11.0_squaredFalse,4,0.7138944604476265,1.3173564587694544,0.9997740868440607,0.04282646450987515,0.6900723501462849,0.7138841033677197,0.7090517871226596,0.6951544085754111,0.7235995769943495,0.7313731260382919,0.7118417840557519,0.7641749181964685,0.7215290232292579,0.6782635267500697
thresh11.0_squaredFalse,5,0.713965291470436,1.3171919373853722,0.99977221075576,0.043000351133676784,0.6846696264264144,0.7144603035115163,0.7075845118971805,0.6972229290561525,0.7228435943651313,0.7314409305302493,0.7151890673861143,0.7695759983892281,0.7203467623677742,0.6763191907745987
thresh11.0_squaredFalse,6,0.7139165899158055,1.3173019101979138,0.9997704762450133,0.043165396240386164,0.6859277110487516,0.7150934478981323,0.7058587420386916,0.6967547155041779,0.7234189401975655,0.7334573720050372,0.7138629042426103,0.7654260313132775,0.7223578276243143,0.6770082072854957
thresh11.0_squaredFalse,7,0.7149482331542244,1.315251055690485,0.999772340093377,0.04299153691839448,0.6883963595933512,0.7152622209820965,0.7099105189043434,0.6958946225811428,0.721684600384132,0.7338929653552133,0.7163904046021897,0.7685033461514955,0.7211938063537495,0.6783534866345308
thresh11.0_squaredFalse,8,0.715009706100672,1.3152627903140461,0.9997730086829254,0.04291777053986196,0.690168559711706,0.7157657370741985,0.7080978784314476,0.697826053370602,0.7235844805822871,0.7314209069839301,0.716054378159222,0.7661702825551504,0.721749065126014,0.6792597190121623
thresh11.0_squaredFalse,9,0.7144453237333901,1.3163616075998203,0.9997730302834251,0.04291812359286484,0.686549916351621,0.7126770634740942,0.7030512960742978,0.6977368176249399,0.7228049184738414,0.7339582739125541,0.7174580233929777,0.7667321097102628,0.7228916045147418,0.6805932138045703
thresh11.0_squaredTrue,0,0.7157982368903368,1.3141834559955197,0.999761105605323,0.044090470460515056,0.693623823052731,0.7156520887686486,0.703020163974257,0.6942439169320294,0.7264803078310305,0.7349616015345798,0.7142960383105423,0.7763479483488834,0.7195238380527296,0.6798326420979361
thresh11.0_squaredTrue,1,0.7159110808340782,1.3136175708859148,0.9997624856042029,0.04394413236691094,0.6888223691136335,0.7130701240716721,0.7069662335081595,0.7002886761973883,0.7286038410939808,0.732411111000367,0.7126257569182282,0.7736159494598144,0.7234507163226819,0.6792560306548572
thresh11.0_squaredTrue,2,0.7162874614181928,1.3130782402713403,0.9997619695517512,0.04399777467143044,0.6937564346886411,0.715110574826866,0.706743683823486,0.6955562992843843,0.7285715899577562,0.7365059524909243,0.7169757426993381,0.7745409103317391,0.7175162814399703,0.6775971446388234
thresh11.0_squaredTrue,3,0.7160784843147804,1.3133016129490858,0.9997629556045222,0.04390265649446273,0.6874190523301975,0.7143926002203657,0.7050351417299818,0.700201995516174,0.7248928864800226,0.7355302947371136,0.7167495891639712,0.77237348817633,0.7219690945113478,0.6822207002822989
thresh11.0_squaredTrue,4,0.7160687165528002,1.3135286497132261,0.9997653092555302,0.04367939124324992,0.6911513586695399,0.7154373756711063,0.704116188510665,0.6991766973914271,0.7285922897431504,0.7349105546991166,0.7127014118036376,0.7737823100728679,0.722038917435527,0.6787800615309648
thresh11.0_squaredTrue,5,0.716030291716226,1.3133803716765702,0.9997604348416967,0.04413963723426917,0.6935624299502253,0.7148891476073919,0.7054634379037981,0.6980968762757571,0.7274624485948766,0.7330392996897979,0.7139194903587776,0.7729720432349713,0.7226071911859875,0.6782905523606773
thresh11.0_squaredTrue,6,0.7175113125848525,1.3107164701097398,0.9997621878277515,0.04397823607617792,0.690565213419305,0.7182058130452995,0.7078364318343111,0.6990316778297072,0.7278871677555352,0.7359035702507486,0.715476361435466,0.7765818453656268,0.7224530847036147,0.6811719602089094
thresh11.0_squaredTrue,7,0.7155780289018008,1.3144140718250727,0.9997621539197873,0.04397554644914227,0.6907415562809058,0.7156368554476378,0.7068511323884941,0.6971625893765863,0.7271066585772051,0.7353890736975551,0.7134138687176461,0.7745340394897058,0.7187099278031674,0.6762345872391047
thresh11.0_squaredTrue,8,0.7170512955670452,1.311498922234964,0.9997635859177599,0.043844962251349005,0.6908480910343413,0.7156974204737473,0.7092391453259725,0.696343726360531,0.7271167836812071,0.7362734192278382,0.7162736723510582,0.7732875870328619,0.7242643408888803,0.681168769294014
thresh11.0_squaredTrue,9,0.7154631585702779,1.3147823719560492,0.9997635088988661,0.04385426854323833,0.6869859546989192,0.7131435243161002,0.7080970775112327,0.6964919827406812,0.7224735416329351,0.7337289110818142,0.7144553857448033,0.7757788245919859,0.7218545589797556,0.6816218244045513
thresh12.0_squaredFalse,0,0.7122964422663214,1.3206526125130975,0.9998034162640321,0.03989476249207021,0.682876784564163,0.7127446910151845,0.7057557268309873,0.7009604209330883,0.7181659101354501,0.7353540649953725,0.7116200310382781,0.7637371296446036,0.7188305824336179,0.6729190810724694
thresh12.0_squaredFalse,1,0.7129646827716891,1.3191405815470696,0.9998044157988545,0.039785622430106624,0.6819582681582239,0.7123437110182962,0.7061696214932587,0.7014977568103009,0.7189876190704105,0.7350043854599662,0.7156470814640841,0.7649907645631395,0.7203159225566911,0.6727316971225191
thresh12.0_squaredFalse,2,0.7121917230423069,1.3207856305432735,0.9998042093912186,0.03980162876771395,0.6845877777108265,0.7110705794379908,0.7018588103295238,0.7026517674018065,0.7159342600438999,0.7356875692448093,0.7126348768004038,0.7660315949578529,0.7217506596760919,0.6697093348198639
thresh12.0_squaredFalse,3,0.7128475795709879,1.3194617254069887,0.9998045985447293,0.03976693923060141,0.685488641517508,0.71357192096658,0.7025611457678784,0.7052379003636804,0.7204077183737527,0.7366490250104688,0.7099418454633931,0.765555698019335,0.718636943131314,0.6704249570959679
thresh12.0_squaredFalse,4,0.7125954216458384,1.3201098641350804,0.9998040737029724,0.03982224506897066,0.6829016758913611,0.7129001414096693,0.705756712172309,0.7036566431741516,0.715360531878098,0.7337985833066283,0.713547496871907,0.7660002699160409,0.7204965549570452,0.6715356068811734
thresh12.0_squaredFalse,5,0.7131841271315765,1.318746287012476,0.999802948122525,0.0399308202281488,0.6837726785408043,0.714899603213073,0.7087640256315484,0.7038660673771884,0.7170378567401056,0.7371525008496885,0.7106000455554295,0.7656971653266068,0.7201890591099622,0.669862268971358
thresh12.0_squaredFalse,6,0.7125895463406605,1.3201806605273503,0.9998042545161707,0.039793608020675234,0.6816940100415925,0.7126454396312978,0.702612232998274,0.7036220253058717,0.7157884095077699,0.7355810632015135,0.7125773719764124,0.765664082410957,0.7236682411227829,0.6720425872101332
thresh12.0_squaredFalse,7,0.7119877594723314,1.3213672237732883,0.9998060457753779,0.03961890635168781,0.6831022944597103,0.7151174647508325,0.7011186999063712,0.7008841519984758,0.717502768158395,0.7339310625114821,0.7116996108607938,0.7644795279877419,0.7228304588514897,0.6692115552380214
thresh12.0_squaredFalse,8,0.7133454089463437,1.3186611236221792,0.9998059695432963,0.0396134359404109,0.6802698389353277,0.7159444298281616,0.7074825380495404,0.7038655860332724,0.7203392130598494,0.7336097920838665,0.7145636714127934,0.7622096516407966,0.7233304072189124,0.6718389612009162
thresh12.0_squaredFalse,9,0.7128581530869774,1.3197390555135067,0.9998051663173276,0.03969509714546499,0.6816333668613557,0.7098869523208944,0.7039953773379142,0.7047200258388971,0.7183159706962685,0.7350178088047935,0.7148547821945597,0.7635088582864544,0.7226445236773387,0.6740038648512977
thresh12.0_squaredTrue,0,0.7148615818624979,1.3160407276101374,0.9997846788653814,0.04180493414589642,0.6915652994302979,0.713046349844196,0.7044587884573597,0.6980973427635162,0.7259339396221381,0.7369513758309056,0.7135243230548746,0.7694389750057515,0.7215584957700348,0.6740409288459052
thresh12.0_squaredTrue,1,0.7153476695557035,1.3147972770745497,0.9997890838433852,0.041366035957034836,0.689914733671297,0.7149478002813611,0.7067558100961036,0.7021168811996792,0.7237878810420744,0.7359476414250535,0.7124894190156033,0.7722439275159709,0.7205006997693295,0.674771901540562
thresh12.0_squaredTrue,2,0.7157354925411499,1.3140476676994062,0.9997853649190576,0.04173294807417368,0.6918996403119325,0.7144455521815893,0.7085155097142755,0.7018761836380956,0.7280311800343657,0.7338242819772328,0.7140977311930696,0.769302537971593,0.7209078226708707,0.674454485718473
thresh12.0_squaredTrue,3,0.7164037542218802,1.3128006498945806,0.9997872187971548,0.041548346895801086,0.6931758623874626,0.7139339611279367,0.7061506342538747,0.7023375977716415,0.726681216524866,0.7407967571537748,0.7136097076955021,0.7708378210265318,0.7214556364746436,0.6750583478025685
thresh12.0_squaredTrue,4,0.7159954072500805,1.313781532349968,0.9997880012574477,0.041470462203304616,0.6898837809729894,0.7151585346398078,0.7082954148700067,0.7040997572464213,0.7241249355403613,0.73839954846288,0.7130904735327591,0.771040094202796,0.7195157902932703,0.6763457427395134
thresh12.0_squaredTrue,5,0.7163221771120567,1.3132554155133296,0.9997863678590866,0.0416359393413336,0.688138796282106,0.7149769171309055,0.7091388425435654,0.7023858367592335,0.7263182289420926,0.7396534342239034,0.7167989683070455,0.7693679325884288,0.7199892189877106,0.6764535953555759
thresh12.0_squaredTrue,6,0.7160431804931129,1.313485443315128,0.9997865938098757,0.041612558466343416,0.6888999918094397,0.7162050145368108,0.7082023385402797,0.7006343882056218,0.7258730733336145,0.7394989584376419,0.7163106073362213,0.7695116738558532,0.7201797813155757,0.6751159775600706
thresh12.0_squaredTrue,7,0.7150440281050684,1.3153050487419016,0.9997880898909759,0.04145980731340753,0.6885846338734622,0.7131791654360295,0.7097169762343133,0.7008577089802036,0.7266872056952048,0.7375567666186558,0.7114478377866862,0.7719117234836981,0.7193425865131944,0.6711556764292349
thresh12.0_squaredTrue,8,0.7157611012897992,1.3142899147655611,0.9997880751727157,0.04145182638191029,0.6910478987383664,0.7159205965905813,0.7075730751398608,0.7011634188610356,0.7275054846174863,0.7371860104273078,0.7131888804194757,0.7703236133209022,0.7205912630366011,0.6731107717463747
thresh12.0_squaredTrue,9,0.7148676860639317,1.3158710462737002,0.9997875512595922,0.041515162149856885,0.689774443468991,0.7135699120050651,0.7052925876659858,0.701763518548714,0.7226250218777277,0.7385193503636853,0.711468914958847,0.7708221594196084,0.7196938593440352,0.6751470929866574
thresh4.0_squaredFalse,0,0.6943702990155549,1.355003186429758,0.9980172425489542,0.13034298604867683,0.6725147314549319,0.6762260660764545,0.6884446888988349,0.685204680340615,0.7072515183278829,0.7012533740140356,0.6800009046900897,0.7573087203148636,0.7084680244589263,0.6670302815789144
thresh4.0_squaredFalse,1,0.6955330677993324,1.3529185315010235,0.9980012379565395,0.13086962014172826,0.6751237193482024,0.6809020970408153,0.6886783150897704,0.6894298036980289,0.7069654804066334,0.7034802169636482,0.6805729614669409,0.7562593929374866,0.7105953675463077,0.6633233234954906
thresh4.0_squaredFalse,2,0.6957800344970326,1.3522437533481773,0.9980408633364508,0.1295586419539932,0.6753254710076907,0.6827234042412845,0.6907091576926534,0.6881714946109111,0.7087045318689307,0.7009152180749749,0.6808697747968235,0.7565776143781933,0.7057891948372003,0.6680144834616648
thresh4.0_squaredFalse,3,0.6945350402648858,1.3547513606095072,0.9980239350768709,0.13010786308745614,0.6729150948008572,0.6810782770902815,0.6840301408613501,0.6869037051389962,0.7056149066852563,0.7005291241802241,0.6818238563015375,0.7549497852113651,0.7074751220758722,0.6700303903031188
thresh4.0_squaredFalse,4,0.6949500748556124,1.3537864989014043,0.998014094707124,0.130422829118699,0.6721414854244463,0.6823430046687737,0.6901747082939746,0.6856514288187281,0.7060733740052496,0.7035474390217,0.6795621381937813,0.7545160629130158,0.7070161361460765,0.6684749710703775
thresh4.0_squaredFalse,5,0.6948304555072216,1.3543696559992315,0.9980267958123342,0.12999705750677354,0.6716478917891051,0.6803745512007171,0.6891944001819558,0.6844973805890591,0.7085275700202867,0.7020433353766118,0.6809437224711687,0.7563187822134984,0.7050047166523092,0.6697522045775042
thresh4.0_squaredFalse,6,0.6955312296707434,1.3529390123692642,0.9980146855086118,0.13042394428542795,0.6748957683338648,0.6799551459713267,0.6876531822214271,0.6868215663662841,0.7071037701840811,0.702891150943189,0.6806867031845869,0.7577842785194233,0.7095357583333127,0.6679849726499378
thresh4.0_squaredFalse,7,0.6944288518302211,1.354864662016325,0.9980200780718496,0.13026678119814622,0.67766662979914,0.6804136292231684,0.6861893566514041,0.6859085115750176,0.7054467368463112,0.6987726475641685,0.6765365221043733,0.7577103416229829,0.711790630702178,0.6638535122134666
thresh4.0_squaredFalse,8,0.6953433492107678,1.3531970541978866,0.9980194905848968,0.13024503979513152,0.6717672246338299,0.6791164747169238,0.690519860849661,0.6876715725240372,0.708193413527588,0.702301241131987,0.6775875970811305,0.75670212115802,0.7115111135843264,0.6680628729001736
thresh4.0_squaredFalse,9,0.6941416559397986,1.355077950582207,0.9980129628172414,0.13043653009265624,0.6719546560658062,0.6764693019217941,0.6888540482916103,0.6861911416962341,0.7048408285657027,0.699275047149345,0.6803092857008197,0.7578446536192109,0.7083866586267468,0.6672909377607157
thresh4.0_squaredTrue,0,0.6946211425387665,1.3542597915769992,0.9980283699729642,0.1299746311455814,0.6740954108982825,0.6765432718582685,0.6893525476735117,0.6886717687231516,0.706431193261546,0.7035800267756664,0.6800157228885909,0.7555465537273116,0.706158139796021,0.6658167897853146
thresh4.0_squaredTrue,1,0.6941494548209405,1.355029492509354,0.9980080354348697,0.1306591906967261,0.6752054867198445,0.6786365406843816,0.6906990450308639,0.6891464220119294,0.7069600466344439,0.6984470078447322,0.6756098263630472,0.7572004936080945,0.705642002295824,0.6639476770162425
thresh4.0_squaredTrue,2,0.6952027151586943,1.3533431654957366,0.9980334151728819,0.12983802556777216,0.6712950470107959,0.6810687734532648,0.6892006140667581,0.6888395530195828,0.7090027696537089,0.7022112258266844,0.6788950374310401,0.7541516813316336,0.7088632326298234,0.6684992171636506
thresh4.0_squaredTrue,3,0.6957735430393973,1.3520334114259656,0.998023195200165,0.13011960503832604,0.6766609298077558,0.679506158885221,0.684428774336129,0.6855250316482913,0.7096650527221547,0.7057079629512502,0.6789484122668558,0.7557985594521999,0.7122948513607246,0.6691996969633918
thresh4.0_squaredTrue,4,0.6952592424028902,1.3529807169817905,0.9980240161604377,0.13013081747146926,0.6757031313470341,0.6813005113662317,0.6896368956570038,0.6833802570706515,0.7076925005279131,0.702543418715198,0.6799117682977603,0.7551179292758488,0.7122091671603952,0.6650968446108646
thresh4.0_squaredTrue,5,0.6945769442841992,1.3543544209767568,0.9980317125154494,0.12987659208384145,0.6716969703084814,0.6775992420378061,0.689131529363805,0.6868338941361076,0.7100454367524126,0.7025493028847203,0.6810071787719281,0.7533285354637312,0.7072644879106609,0.6663128652123396
thresh4.0_squaredTrue,6,0.6956491431894889,1.3523857354237208,0.9980186399181882,0.13029092394845473,0.6759026654142533,0.6804586018677645,0.6895258088103768,0.6881324260052362,0.7092350247981263,0.704386039303052,0.6749969339096522,0.7543734098257531,0.7109912159280456,0.6684893060326287
thresh4.0_squaredTrue,7,0.6948817949692827,1.353891331253989,0.99802596137291,0.13004586670779045,0.6758998514858447,0.6799611419316716,0.6893250825559412,0.6872084449980775,0.7071521553328717,0.700331498046957,0.6775005035956054,0.7553876504825662,0.7103000324637379,0.6657515887995534
thresh4.0_squaredTrue,8,0.6947807206727874,1.3539166729275762,0.9980190603396633,0.13026042561691878,0.6772541173180158,0.6758119542713166,0.6866521649409687,0.6883127831008904,0.7064622394229019,0.7055949173056559,0.674221098265827,0.7557520270103232,0.710384552396975,0.6673613526949996
thresh4.0_squaredTrue,9,0.6946872839945899,1.3540035044376932,0.998014944690866,0.13038800626978847,0.6730932470686017,0.681972280700349,0.686800609109665,0.6837926654203537,0.7090956900472585,0.6993245483201046,0.6768810395902755,0.7573056300150305,0.7102949126430601,0.668312217031199
thresh5.0_squaredFalse,0,0.7107813787285505,1.3240656846214074,0.9991786527382223,0.0831813671744935,0.6931303174548289,0.7117577835144787,0.7000001478695199,0.6995245703582536,0.7159886233909969,0.7242201418500253,0.6983805289722332,0.7720503023258181,0.7204608449903618,0.6723005265589895
thresh5.0_squaredFalse,1,0.7112613201229435,1.3231631102975878,0.9991793919371503,0.08312570583969292,0.6978028946774829,0.713448248821315,0.7005695718050539,0.7002105045081333,0.7172633479008498,0.7206611649900342,0.6964656544545345,0.77155588204129,0.7232147341518353,0.6714211978789072
thresh5.0_squaredFalse,2,0.712174226547449,1.3215030039791207,0.9991740816246075,0.0833976466566706,0.6968461060037465,0.710573898486448,0.7001474785977676,0.7005561009942777,0.7156966685321902,0.7237389066927953,0.7046869868145479,0.7749910081751366,0.7213506901599185,0.6731544210176613
thresh5.0_squaredFalse,3,0.7108685711489183,1.3238263275662736,0.9991778083084544,0.08319993464496106,0.6982307391738884,0.7136268918994275,0.7008774414387184,0.6986073959256931,0.7158941435968292,0.7200909395034998,0.6990864364635108,0.7742369070525621,0.7172686773130114,0.6707661391220427
thresh5.0_squaredFalse,4,0.7110044190728114,1.323685066727522,0.9991754077367571,0.08334602077641073,0.6956790019785639,0.7113496223715003,0.6975439786187637,0.6990497329875381,0.7146777203134327,0.7224474042164266,0.7022477264321298,0.7731359904594526,0.7220829504646631,0.6718300628856437
thresh5.0_squaredFalse,5,0.7116475394252346,1.3225707618526006,0.9991745830439356,0.08337246874428382,0.6961329860780816,0.7101211994816478,0.703286668123672,0.7026912792374346,0.7159725334991849,0.7235905608341862,0.702910971863328,0.7737751249022619,0.7179623959679964,0.6700316742645531
thresh5.0_squaredFalse,6,0.7117650379034733,1.3219938295106108,0.9991738978898042,0.08341006773913236,0.6977946990896221,0.7099685584810822,0.6980082132984475,0.6971990511194075,0.7174680797198233,0.7233621910742126,0.7016164928679464,0.7751392043124303,0.7214232830130421,0.6756706060587203
thresh5.0_squaredFalse,7,0.7107321418160335,1.324256151826876,0.9991729428662719,0.08346278224788592,0.6947754696757734,0.714136080709596,0.7006412097915917,0.6983591421932738,0.7158565273529957,0.7205978428269484,0.6989000050105035,0.772477558645793,0.7193002648204758,0.6722773171333829
thresh5.0_squaredFalse,8,0.7111924354464626,1.3232234819554396,0.9991741739744565,0.08337752528880868,0.6960553675403727,0.7139071730559383,0.701260672122668,0.6997517367703249,0.7174963815963677,0.7244219172790008,0.6968773480760051,0.7706144906570693,0.718821839716907,0.6727174276499717
thresh5.0_squaredFalse,9,0.7120804833847123,1.3213435755028375,0.9991710494508329,0.08354708513623069,0.6956098417284757,0.7108665515397538,0.7003329813766188,0.7016430084718823,0.719961592330473,0.7232326649896671,0.7010702452830877,0.77400638496197,0.7211314071579705,0.6729501560072251
thresh5.0_squaredTrue,0,0.7106424532365109,1.324558534756492,0.9991930355358665,0.08245249559560847,0.6952378847952764,0.7084152205160937,0.6971819512619962,0.6971032704352507,0.7177259917246861,0.7207829055098693,0.7032543760912686,0.7729982718626227,0.721142932627401,0.6725817275406437
thresh5.0_squaredTrue,1,0.709982080582438,1.325561860862729,0.9991911519950525,0.08252375234748234,0.6944702291307541,0.7119434337805446,0.7021178416565976,0.6968520527267664,0.7157676387016872,0.719946478196412,0.6979067312531041,0.7735689389650228,0.7186142349682086,0.6686332264452818
thresh5.0_squaredTrue,2,0.7098175223249661,1.3260102614850415,0.999182402784346,0.08298710488552913,0.6952247609192115,0.7076442567749501,0.6977730884013537,0.6990651328867501,0.7165997671391229,0.7202925276976169,0.7021039421613605,0.7730778009334295,0.7144820261092839,0.6719119202265817
thresh5.0_squaredTrue,3,0.7110639454292382,1.32371251425837,0.9991900017191636,0.08257833181714928,0.6973964286644782,0.7114014289388642,0.6996449797882353,0.703606846722891,0.7189736257412547,0.7187991554394288,0.6996110378930978,0.7741877065816338,0.7174322762550334,0.6695859682674652
thresh5.0_squaredTrue,4,0.7108268572356097,1.3241905531007971,0.9991890935035819,0.08264839130048081,0.696789744889805,0.710277213418787,0.6976908118371904,0.6976575350156793,0.7174385252118782,0.7199437235932421,0.7052166497482679,0.7729156633946613,0.7182123023940388,0.6721264028525463
thresh5.0_squaredTrue,5,0.7105735551547327,1.3245409374916517,0.9991891748755167,0.08265211372440415,0.6956126164085241,0.708809524351319,0.7002285027304719,0.7001095179661962,0.7170160404656947,0.722106709585239,0.6995782068348118,0.7723695531085888,0.7186519959851754,0.6712528841113071
thresh5.0_squaredTrue,6,0.7097011212607932,1.3262969765385448,0.9991931829404423,0.08243408871609667,0.6967667153003412,0.7093920117601341,0.693036619294273,0.6987509658823094,0.7175671360534508,0.7195663631855302,0.7014415415747741,0.7731400516094546,0.7125221721320711,0.6748276358155932
