condition,seed,avg_test_pcc,avg_test_rmse,n_estimators,learning_rate,max_depth,avg_train_pcc,avg_train_rmse,fold01_test_pcc,fold02_test_pcc,fold03_test_pcc,fold04_test_pcc,fold05_test_pcc,fold06_test_pcc,fold07_test_pcc,fold08_test_pcc,fold09_test_pcc,fold10_test_pcc
n_estimators-1000-learning_rate-0.001-max_depth-8,9,0.6545980223243643,1.5387733441436002,1000,0.001,8,0.7933145253590071,1.3929593145243357,0.6421110325111624,0.6414328509833731,0.6541242552532016,0.6349258657246806,0.659391657191404,0.637718041236015,0.6659867669696053,0.700689488528561,0.6881479997854735,0.6214522650601657
n_estimators-1000-learning_rate-0.005-max_depth-10,0,0.7009486771044122,1.3514505236931216,1000,0.005,10,0.9389731769179056,0.7324852715449877,0.6822560208823752,0.698823845463147,0.697021334763062,0.6855629588597021,0.7059887463885366,0.7038617181611151,0.7115488211009453,0.7511309691733538,0.7153611046268733,0.6579312516250129
n_estimators-1000-learning_rate-0.005-max_depth-10,1,0.7016033440312428,1.3507035698616219,1000,0.005,10,0.9389286734378164,0.7326291117896246,0.6870007527377127,0.700888983094671,0.6950150211780132,0.6850512414235417,0.7067468174379623,0.7071382416641646,0.7131031425061714,0.7517455039092835,0.7112651005092112,0.6580786358516967
n_estimators-1000-learning_rate-0.005-max_depth-10,2,0.7009124945828509,1.351653139899124,1000,0.005,10,0.9394684893364159,0.7295448290143085,0.6871157060596618,0.7006713461846101,0.6911397631905798,0.6820612228151639,0.7052424597858395,0.7067617337466721,0.7115129415403155,0.7523948273905046,0.7145848821942475,0.6576400629209135
n_estimators-1000-learning_rate-0.005-max_depth-10,3,0.7007983963995656,1.3520038935651633,1000,0.005,10,0.9390097606176815,0.7323939094848011,0.6862406585431132,0.7033633554633422,0.6923327626891594,0.6839991108962468,0.7060595471407802,0.7056607910855446,0.7112046612677214,0.7513683117653823,0.7092867975743786,0.6584679675699872
n_estimators-1000-learning_rate-0.005-max_depth-10,4,0.7000726052764206,1.3531541668522198,1000,0.005,10,0.9393102112032834,0.7306513773951651,0.6827106537596632,0.6965689417078977,0.6923198105383325,0.6854520960813698,0.7067753987104668,0.7052140012398189,0.7090493038992277,0.7516699038798725,0.7124941739657833,0.6584717689817728
n_estimators-1000-learning_rate-0.005-max_depth-10,5,0.7013087763200636,1.3508945280836862,1000,0.005,10,0.9392034645911064,0.7312494134008348,0.6826548212123648,0.6988464846003366,0.6934393628468443,0.6871990244320314,0.7048774132497568,0.709299259662919,0.7117311324381166,0.7555068634288098,0.7106147385506151,0.6589186627788413
n_estimators-1000-learning_rate-0.005-max_depth-10,6,0.7012520668894424,1.3513214135791283,1000,0.005,10,0.9392306276226172,0.7308599262557847,0.6846441218140791,0.7004559050571159,0.6940588852827466,0.6840361594002142,0.7058410717779013,0.7081448114128208,0.7107549003216257,0.7534982323446909,0.7119393853984093,0.6591471960848196
n_estimators-1000-learning_rate-0.005-max_depth-10,7,0.7009460709851936,1.3516773249677905,1000,0.005,10,0.9391558574693318,0.7313506472149242,0.684982702585052,0.7003605757710932,0.6907804848264332,0.6832427385605209,0.7031106835164128,0.7088295553384538,0.7120513388234719,0.7501108826523804,0.7146266532939431,0.6613650944841736
n_estimators-1000-learning_rate-0.005-max_depth-10,8,0.7008382832504382,1.3516365740177139,1000,0.005,10,0.9392925170443241,0.7305910587616127,0.6877470866020856,0.701071725998226,0.6918832802346518,0.6849130554456766,0.7045873091409471,0.7058316648670326,0.7107125093127236,0.75161091473892,0.7115280495323147,0.6584972366318045
n_estimators-1000-learning_rate-0.005-max_depth-10,9,0.7015072205872868,1.3509446483184049,1000,0.005,10,0.9389803230122521,0.7323380214834582,0.6837052295622059,0.700329260570798,0.6928974083493332,0.6859838982641328,0.7050507885119774,0.7064864396456275,0.7128517935767659,0.7542051849759445,0.714581461474856,0.6589807409412272
n_estimators-1000-learning_rate-0.005-max_depth-4,0,0.64147832920108,1.4606140458469512,1000,0.005,4,0.7165715413615835,1.3445189281512948,0.6212445197509381,0.6282241555143797,0.6373718813284113,0.6235670581115769,0.6444012021277696,0.6153725318754905,0.6581437246388642,0.693553909873455,0.6815259179968058,0.6113783907931092
n_estimators-1000-learning_rate-0.005-max_depth-4,1,0.6421044169942262,1.4596624455588985,1000,0.005,4,0.7166053547366147,1.3442435615287263,0.6221064338674062,0.6320358835740297,0.6384439037625682,0.6247182059359255,0.6431505738932728,0.6206724830414988,0.6564322353317082,0.6937231065028993,0.682970518446643,0.6067908255863097
n_estimators-1000-learning_rate-0.005-max_depth-4,2,0.6422844449597577,1.4591398002620575,1000,0.005,4,0.7168144791025627,1.3436679565868528,0.6228255276687851,0.6319400768049026,0.6392563598765447,0.6272008922347679,0.6428476703349644,0.6201800917143402,0.654508680184926,0.6918336693435896,0.6825806146847064,0.6096708667500498
n_estimators-1000-learning_rate-0.005-max_depth-4,3,0.6429852503767067,1.4582913003512403,1000,0.005,4,0.7164014140265107,1.3448295515382032,0.6221949040556722,0.6296968361893471,0.6396953357831305,0.6257898407318822,0.6439646444668262,0.6191748218755874,0.6572774786325855,0.6939231897217841,0.6866549805740798,0.6114804717361733
n_estimators-1000-learning_rate-0.005-max_depth-4,4,0.6424037470186242,1.459074530849331,1000,0.005,4,0.7169255428735484,1.3437537931188432,0.6269287846672151,0.6294624369252562,0.6390793580351503,0.6254508754413506,0.6449621218714252,0.6197848982716897,0.6551906784538604,0.6920217300282027,0.6823707684431322,0.6087858180489598
n_estimators-1000-learning_rate-0.005-max_depth-4,5,0.6421131508439654,1.4592534956855343,1000,0.005,4,0.7166537058093201,1.3440831517840475,0.6209365831796629,0.6285185580935908,0.636579681144813,0.6253573992584114,0.6444459064364452,0.6197728825382823,0.6574700187565581,0.6969704134182895,0.6815955007856287,0.6094845648279725
n_estimators-1000-learning_rate-0.005-max_depth-4,6,0.6425592042551205,1.4587506514191175,1000,0.005,4,0.7171694759897516,1.3433066795063018,0.6217025750543244,0.6298699697506751,0.639063516847921,0.6261419334254883,0.6439442765512889,0.6229907317951219,0.6566891281530555,0.6949539862305466,0.6827277596810644,0.6075081650617185
n_estimators-1000-learning_rate-0.005-max_depth-4,7,0.6422373613026605,1.4593715294617176,1000,0.005,4,0.7165285001309698,1.3442874954638235,0.6218936929321994,0.6322853448219101,0.6381146384143881,0.6243900022395534,0.6421946498446414,0.6219023946394255,0.6548894514508437,0.6922575230535957,0.6848792250573261,0.6095666905727221
n_estimators-1000-learning_rate-0.005-max_depth-4,8,0.6416064411717389,1.4602841393515966,1000,0.005,4,0.7165220745444796,1.344303962267483,0.6194375755578028,0.6296189950717557,0.6385050028328094,0.6247985476097988,0.6410591366083545,0.6190864971604182,0.6542677246376738,0.6924307741030868,0.6857571572276071,0.6111030009080824
n_estimators-1000-learning_rate-0.005-max_depth-4,9,0.6427224133755306,1.4587193691687264,1000,0.005,4,0.7167609640301911,1.344123263487591,0.6221923123695356,0.6300863080087268,0.6387232512505184,0.626551455513333,0.6426366635919282,0.6194744058366821,0.6571806148238476,0.6930304211185031,0.6856031805937941,0.6117455206484369
n_estimators-1000-learning_rate-0.005-max_depth-6,0,0.6709089114327795,1.409192844961949,1000,0.005,6,0.8076343653223829,1.1626356207831952,0.6491103399628939,0.6643257109624869,0.6665720669231647,0.6549786903712658,0.6707954689108859,0.6611089003700357,0.6837467667392961,0.7237873143800113,0.6992281814699237,0.6354356742378311
n_estimators-1000-learning_rate-0.005-max_depth-6,1,0.6711749957967299,1.408797397867007,1000,0.005,6,0.8075407829957525,1.162410215460935,0.6555305645331077,0.662956614293352,0.668879546937297,0.653181228516954,0.6692158405706052,0.6599878648272455,0.6835998096899761,0.7220774576880212,0.7010614754959164,0.6352595554148238
n_estimators-1000-learning_rate-0.005-max_depth-6,2,0.6715845726463727,1.4078316441984486,1000,0.005,6,0.8078737054704183,1.1617027667856272,0.6518945519970811,0.6629745519551498,0.6706201252016062,0.6536498736410045,0.6683467202567721,0.6629639027103141,0.6844863068846885,0.7234337913946185,0.7034610338193782,0.6340148686031146
n_estimators-1000-learning_rate-0.005-max_depth-6,3,0.6705331239322049,1.4097413049296112,1000,0.005,6,0.807556124189254,1.162950894949296,0.6469668781955098,0.6643260549763236,0.6669512214268134,0.6559465536472573,0.6709406631745882,0.6589352998809228,0.6844056215262533,0.7236609133219003,0.6990621290441514,0.6341359041283294
n_estimators-1000-learning_rate-0.005-max_depth-6,4,0.6706494575407735,1.4096400597925736,1000,0.005,6,0.807756122285797,1.1622581334142241,0.6517719143657955,0.6648484385957281,0.669881352830788,0.6516835721594608,0.6712844102425017,0.6581487434139353,0.6812059003794517,0.7239403844726131,0.6990833703904217,0.634646488557039
n_estimators-1000-learning_rate-0.005-max_depth-6,5,0.6706980300758412,1.4093862904240728,1000,0.005,6,0.8080209099262801,1.1615838120636615,0.6540660134876,0.6620890489318305,0.6676508716356022,0.6513288009171053,0.669789721000333,0.6607382079116864,0.681444455094447,0.727552847914783,0.6997977961202869,0.6325225377447361
n_estimators-1000-learning_rate-0.005-max_depth-6,6,0.6712285842727551,1.4087705353365754,1000,0.005,6,0.8078456159028535,1.161828945840445,0.6485483664601106,0.662303625184965,0.6696239570473002,0.6559777548153425,0.671003989283991,0.664063946197316,0.680815557827773,0.7274505562042743,0.7002043547054835,0.6322937350009961
n_estimators-1000-learning_rate-0.005-max_depth-6,7,0.6707523304652551,1.409202079658681,1000,0.005,6,0.8073722061971589,1.1628513452808202,0.6503299870686059,0.6608334408214652,0.6689939090285635,0.6524061201037368,0.6697387396397696,0.6629138500090448,0.6831359438921885,0.7249736807541511,0.699498624677902,0.6346990086571225
n_estimators-1000-learning_rate-0.005-max_depth-6,8,0.6713532206022537,1.4084757232599572,1000,0.005,6,0.8078017713424834,1.1619117221312938,0.6506391808434402,0.6641240316533669,0.6677460086231257,0.6541775663874781,0.6694583667067651,0.6614231306171183,0.6855697571444355,0.7250613069519831,0.6995563390850893,0.6357765180097343
n_estimators-1000-learning_rate-0.005-max_depth-6,9,0.6715033070566976,1.4084717124482122,1000,0.005,6,0.8075798671032424,1.1628300414396167,0.6525274034548258,0.6626547687661244,0.6683090918389296,0.653530265484886,0.6729742482304124,0.6620163599894516,0.6858917092098724,0.722144912740517,0.7014895731703663,0.6334947376815893
n_estimators-1000-learning_rate-0.005-max_depth-8,0,0.6894874124539243,1.374092367374604,1000,0.005,8,0.8845844181296718,0.952045890591964,0.6685674844372431,0.6868108104089898,0.6846320580721711,0.6725441589296495,0.6928386022970373,0.6882302855835049,0.7024687758999837,0.745134284956672,0.7062434963289899,0.6474041676250017
n_estimators-1000-learning_rate-0.005-max_depth-8,1,0.6884632362987906,1.3758930460937564,1000,0.005,8,0.8847832834853829,0.9511844379528511,0.6717733603438304,0.6851550906817045,0.6863129830673516,0.6713788858202793,0.6893618678008777,0.6867784202497115,0.7027432910037466,0.7388424223702156,0.7066232922898568,0.6456627493603331
n_estimators-1000-learning_rate-0.005-max_depth-8,2,0.6905122915276432,1.3725931664147182,1000,0.005,8,0.8852950672012202,0.9494067356183805,0.6693897378776921,0.6849488519591387,0.6864437113569234,0.6749479343042317,0.6929026518472858,0.6878574641000584,0.701347664827592,0.744930177974928,0.7091750963555022,0.6531796246730779
n_estimators-1000-learning_rate-0.005-max_depth-8,3,0.6893679902490103,1.3744806550958624,1000,0.005,8,0.8846363444424412,0.9520727675445869,0.6676149774866941,0.6862720542518449,0.6865088085106054,0.67114305992175,0.6899491254304289,0.6904848971925301,0.6989158363672517,0.7420802453084384,0.7095711143596973,0.6511397836608626
n_estimators-1000-learning_rate-0.005-max_depth-8,4,0.6889479571084037,1.3751130300673866,1000,0.005,8,0.8849084842537964,0.9509698473125289,0.669701244856032,0.685898291525251,0.6828606535861431,0.6718135436061632,0.6914640280291231,0.6883253058108482,0.7005296135566483,0.7423577546346739,0.7074915167629467,0.6490376187162082
n_estimators-1000-learning_rate-0.005-max_depth-8,5,0.6898750918704171,1.3736346586305828,1000,0.005,8,0.8847880963718447,0.9512445613999476,0.6712432481824135,0.6832187569885292,0.6856855812260729,0.6747817621619321,0.6932461961558902,0.692894775856607,0.6986095067912872,0.7425567272443432,0.7058639604973846,0.6506504035997096
n_estimators-1000-learning_rate-0.005-max_depth-8,6,0.6894448294815307,1.3741292778038612,1000,0.005,8,0.8851988832740523,0.9497729184022223,0.6712633999732568,0.6844659043182614,0.6865659070961937,0.6709632892015918,0.6886833786633444,0.6925062479432277,0.7026346312475762,0.7394960301131879,0.7064756548069664,0.6513938514517014
n_estimators-1000-learning_rate-0.005-max_depth-8,7,0.6893001449685716,1.3746321677309798,1000,0.005,8,0.8846542521386294,0.9518163839194325,0.6723533317344887,0.6856315648160392,0.6828769627993229,0.6768410417990798,0.6893455335691637,0.6893743472268503,0.6992355783696163,0.739909395340067,0.7070362579375774,0.6503974360935106
n_estimators-1000-learning_rate-0.005-max_depth-8,8,0.6897951026218121,1.3738843262715343,1000,0.005,8,0.88493839866849,0.9506082545278792,0.669387437059862,0.6862985942887138,0.6833162856837369,0.674766604085701,0.6912547611914468,0.690647215788012,0.7001808478375027,0.7422534757084414,0.7097071726959387,0.6501386318787656
n_estimators-1000-learning_rate-0.005-max_depth-8,9,0.6892357104200338,1.3746326025439561,1000,0.005,8,0.8844777151309844,0.9524101933704037,0.6684768551311906,0.6842092203129839,0.6853775064756356,0.6730323419486199,0.69035479579441,0.6877788306753995,0.7008095925616625,0.7410849947600733,0.7081302031032227,0.6531027634371404
n_estimators-1000-learning_rate-0.01-max_depth-10,0,0.7090849718640164,1.331820082256447,1000,0.01,10,0.9665089296208708,0.5455014296351902,0.6912919412293645,0.7096567626031394,0.7011210280619103,0.6942561359113038,0.7167291597726293,0.7199831698828758,0.714731751958368,0.7577512474307013,0.7146052649777535,0.6707232568121202
n_estimators-1000-learning_rate-0.01-max_depth-10,1,0.7096937464020602,1.3306944103122451,1000,0.01,10,0.9668475055627164,0.542887480471986,0.6923969476994821,0.7108307829734475,0.6989513273449692,0.6935719667228073,0.7129970968375569,0.7257719679282758,0.718216534833253,0.7589513741384787,0.714484040798258,0.6707654247440735
n_estimators-1000-learning_rate-0.01-max_depth-10,2,0.7101545907749536,1.3299076576994981,1000,0.01,10,0.9668249233301713,0.5429281984168998,0.6902990484432933,0.7135021149471821,0.7039315532600892,0.6950895224524536,0.7124188218439238,0.723417922534062,0.7133608032057626,0.7580271072336358,0.7172909190177901,0.6742080948113431
n_estimators-1000-learning_rate-0.01-max_depth-10,3,0.7101788117409341,1.329884560928935,1000,0.01,10,0.9667651272101381,0.543715440988679,0.6912000896590375,0.7092661250590085,0.7028466129636171,0.6971035492025772,0.7168074286667236,0.7197442872591054,0.7183963011851882,0.7609634385053067,0.7143482394768627,0.6711120454319138
n_estimators-1000-learning_rate-0.01-max_depth-10,4,0.7103048260756077,1.329882082200933,1000,0.01,10,0.9671194338823769,0.5405453991248117,0.6978014022318423,0.7085517779997212,0.6995929778676937,0.6965394972801733,0.7111603737006077,0.7211204931679485,0.7161123822075617,0.7640271317395164,0.7165226714299704,0.6716195531310425
n_estimators-1000-learning_rate-0.01-max_depth-10,5,0.7087708847460255,1.3325351194545543,1000,0.01,10,0.9665944561610736,0.5451404182630737,0.6878045155499866,0.7115247058042561,0.6987332052362738,0.6987871942798585,0.7090066465913145,0.7197340587392903,0.7120344422960256,0.7646486689195084,0.7165880246334961,0.668847385410245
n_estimators-1000-learning_rate-0.01-max_depth-10,6,0.7078007478564324,1.3340776389048035,1000,0.01,10,0.9666821280570378,0.544079867621938,0.6895781116329802,0.7116124449906874,0.698860291369777,0.6943123360580299,0.7084449973081501,0.7216578909673557,0.7142223197676312,0.7597138670734634,0.7093212136499012,0.6702840057463477
n_estimators-1000-learning_rate-0.01-max_depth-10,7,0.7077294336532111,1.3339607523139905,1000,0.01,10,0.9664758778923253,0.545791626043618,0.6922692103730117,0.713142321750466,0.6993533303080619,0.690291400545221,0.7055184822522009,0.7193900418672108,0.712447827364017,0.7604300444712422,0.716479093496123,0.6679725841045562
n_estimators-1000-learning_rate-0.01-max_depth-10,8,0.709275390883256,1.3317494003287056,1000,0.01,10,0.9667333502249639,0.5437729143446078,0.6920900916578318,0.7081288421855442,0.701527970030116,0.6938337405142473,0.7132444921625605,0.7233359902397833,0.7154187633786191,0.7586866036872203,0.7162674413814509,0.6702199735951873
n_estimators-1000-learning_rate-0.01-max_depth-10,9,0.7096176188972503,1.331536716834907,1000,0.01,10,0.9664195807723258,0.5461832953180955,0.6947479297737187,0.7133516286648587,0.6999604700366188,0.6975849639906646,0.7124496671239549,0.7205327185788128,0.7147366055484656,0.7596994069562469,0.7127624860887423,0.6703503122104195
n_estimators-1000-learning_rate-0.01-max_depth-4,0,0.6627019515536102,1.4199902072448976,1000,0.01,4,0.7703704463287677,1.232346270332892,0.6397318779568588,0.6556182851762156,0.6583449507192103,0.6461890339580116,0.6600539446848348,0.6480206892010358,0.6743556439550744,0.7226778178975672,0.6907602741097134,0.6312669978775804
n_estimators-1000-learning_rate-0.01-max_depth-4,1,0.6650155234047535,1.4159470511228918,1000,0.01,4,0.7702263516514919,1.2320618697628758,0.6442676269579597,0.659465546145892,0.6600863010046052,0.6475397739415634,0.6608783252109929,0.6530708188109056,0.6788525502806841,0.7198171356664644,0.6981048005930692,0.6280723554353991
n_estimators-1000-learning_rate-0.01-max_depth-4,2,0.6638793075076204,1.41747885778189,1000,0.01,4,0.7705157124507898,1.2310181817949306,0.6354084141620557,0.6578713637660856,0.6623096158519457,0.6516693120820892,0.6600978362906909,0.6532028376423054,0.6733102346531065,0.7224104738426876,0.6937374119511694,0.6287755748340678
n_estimators-1000-learning_rate-0.01-max_depth-4,3,0.6643462782037929,1.4171366049826362,1000,0.01,4,0.7702948966790057,1.23233786984098,0.6393600148574237,0.6561675737376511,0.6643234546484377,0.6466553183813154,0.6596231569321725,0.652708589312877,0.6758122713524726,0.7199857931686515,0.6980416067659956,0.630785002880932
n_estimators-1000-learning_rate-0.01-max_depth-4,4,0.6637780523862944,1.4177269592077777,1000,0.01,4,0.77075407044593,1.2312185945264649,0.6403837463769707,0.6566238184598029,0.6623347804891542,0.6484495221446394,0.6601702892189995,0.6514177979952266,0.6747427397436935,0.7225799124584448,0.6943680270721169,0.6267098899038966
n_estimators-1000-learning_rate-0.01-max_depth-4,5,0.664224537972757,1.4173822655252146,1000,0.01,4,0.7698123346187506,1.2330272981855246,0.6404791962057597,0.6545762061077867,0.6650920480756436,0.6451363961107086,0.6598664646884653,0.6510471696412672,0.6781553009939769,0.721778655320613,0.6953197942168345,0.6307941483665143
n_estimators-1000-learning_rate-0.01-max_depth-4,6,0.6647676714669142,1.4162456529186649,1000,0.01,4,0.7707832175508187,1.2307697336967518,0.6377957385156622,0.6571208218857261,0.6627524865298018,0.6467835991687124,0.6627222502323294,0.654968312942267,0.6784853063367757,0.7206723389456459,0.6963766777632054,0.6299991823490154
n_estimators-1000-learning_rate-0.01-max_depth-4,7,0.6644885840886156,1.4168208961016506,1000,0.01,4,0.7698139100871162,1.2328761125211833,0.6392606576965617,0.6576028364936232,0.6594388542185188,0.6488854544122837,0.6603370561009986,0.6544352304114609,0.6751078790354762,0.7232709960405137,0.6943258227325493,0.6322210537441691
n_estimators-1000-learning_rate-0.01-max_depth-4,8,0.6636616433604118,1.4184431940812936,1000,0.01,4,0.7700279686793646,1.2324309626375842,0.6344736540423073,0.6548248766215058,0.6629850755700426,0.6494101065410716,0.6627894170782338,0.6494644786238867,0.673112191612769,0.7206819115343548,0.6966301410863688,0.6322445808935779
n_estimators-1000-learning_rate-0.01-max_depth-4,9,0.664426258388932,1.4172934907054473,1000,0.01,4,0.7702652045489528,1.2322957793119484,0.6377604399296554,0.6561728725012825,0.6602631165920452,0.6495061522344736,0.6601274590451827,0.6517077346816879,0.675738743691984,0.7232186793060909,0.697737411554729,0.6320299743521881
n_estimators-1000-learning_rate-0.01-max_depth-6,0,0.6887570782735699,1.3722135079182654,1000,0.01,6,0.8597591027291427,1.0129611422158304,0.6626897822049937,0.6838261652928823,0.6855983740018454,0.677996304101963,0.689922944869141,0.6879993603688181,0.6938628523904391,0.7468689551751097,0.7039599105531762,0.6548461337773306
n_estimators-1000-learning_rate-0.01-max_depth-6,1,0.6875394416168218,1.3740292252876916,1000,0.01,6,0.8595868976109722,1.0131868122972396,0.6658778962360089,0.6826329002904667,0.6849968258733008,0.6743786532519473,0.6863614960880718,0.6869765462419875,0.6934718360194153,0.7418162461405875,0.705759250699843,0.6531227653265893
n_estimators-1000-learning_rate-0.01-max_depth-6,2,0.6886581549843608,1.3720090361198956,1000,0.01,6,0.8597756549726775,1.0121403183112236,0.6682697078389689,0.6815438107480041,0.6821447829958796,0.6732761844856334,0.6860016758826919,0.6905663565082585,0.6965537732330438,0.7489399819405276,0.7071360861589424,0.6521491900516574
n_estimators-1000-learning_rate-0.01-max_depth-6,3,0.6887182252461749,1.3719847090501456,1000,0.01,6,0.860122988340987,1.0117232637845335,0.6622619143098993,0.6841717991939711,0.6864969951620061,0.674660561351555,0.6858090410744806,0.685837620597864,0.6957875085805503,0.7490407011317057,0.7091813550377801,0.6539347560219364
n_estimators-1000-learning_rate-0.01-max_depth-6,4,0.6892257483460084,1.3714144673093807,1000,0.01,6,0.8602291478827183,1.0111639126615066,0.6683359460783123,0.6853559226977457,0.6867961723576436,0.6711430882332554,0.6833164957226557,0.691359452684115,0.6961122087060121,0.7500616418543141,0.7111311154290556,0.6486454396969743
n_estimators-1000-learning_rate-0.01-max_depth-6,5,0.6882987125101384,1.3727293975613093,1000,0.01,6,0.8593792496580898,1.0140371213524637,0.6655282231957163,0.6851224924144965,0.6839547260948904,0.6714237372945506,0.684763836105207,0.6877191113725101,0.6984597740596219,0.7470159389040556,0.7077333969415281,0.651265888718808
n_estimators-1000-learning_rate-0.01-max_depth-6,6,0.6902600715214635,1.369741940620848,1000,0.01,6,0.8600242393760192,1.011992151241277,0.6674289430300826,0.6835175971559919,0.6871271336837488,0.6761329592805515,0.6879123532584102,0.6917766720068905,0.7009068354884321,0.7494939712791946,0.7065210123143637,0.6517832377169688
n_estimators-1000-learning_rate-0.01-max_depth-6,7,0.6875611389716056,1.3737286974157468,1000,0.01,6,0.859236273874348,1.0140751794547378,0.6656866053723132,0.6841709021160551,0.6830439100804054,0.6688165737651028,0.6836194376041983,0.6881117020780154,0.6941455180363021,0.7462103795969484,0.7079109944577641,0.6538953666089513
n_estimators-1000-learning_rate-0.01-max_depth-6,8,0.6865932100876325,1.3754959678643552,1000,0.01,6,0.8591291962761826,1.0144922366275737,0.659009930913706,0.6799283377169238,0.6870158742849122,0.6715545232903903,0.6843175785687736,0.6880127367521576,0.6960229139357281,0.7428247761775075,0.7088070471267437,0.6484383821094828
n_estimators-1000-learning_rate-0.01-max_depth-6,9,0.6888720055290439,1.3719953069096695,1000,0.01,6,0.8594364904079358,1.0136936893604909,0.6667915296123024,0.6862477922790656,0.6847665354185637,0.6735522970686408,0.6880417832438063,0.6870326526756191,0.699736761571399,0.7451214032606075,0.7054324735931188,0.6519968265673158
n_estimators-1000-learning_rate-0.01-max_depth-8,0,0.7040259092370842,1.342787367350763,1000,0.01,8,0.926321870360779,0.7736292791718153,0.688389017248159,0.7032248567152664,0.6953153011588107,0.6926225642735,0.7049221031199955,0.7136184916671608,0.7102712634733079,0.757336169743554,0.7120507257266162,0.6625085992444713
n_estimators-1000-learning_rate-0.01-max_depth-8,1,0.7024725492068042,1.3451026821924792,1000,0.01,8,0.9262244874662089,0.7738661131342108,0.6827309930195518,0.7022896587043395,0.6952516616014454,0.6924903851194459,0.7008795705799897,0.7104966779732789,0.7093851676000837,0.7569466275592607,0.709770040209284,0.6644847097013635
n_estimators-1000-learning_rate-0.01-max_depth-8,2,0.7026730067287139,1.345086025481375,1000,0.01,8,0.926801947463294,0.7708849160940845,0.6814552918791263,0.7029930328655367,0.6948384661732911,0.6874747462545937,0.7058602106929198,0.7081530588054229,0.7128750156140631,0.7581366097044622,0.7107133442301996,0.6642302910675226
n_estimators-1000-learning_rate-0.01-max_depth-8,3,0.7013121632165871,1.347429153651968,1000,0.01,8,0.9266875756443277,0.7720521075127715,0.6810340859145187,0.7000716989051925,0.6954149687481241,0.6847794311831451,0.705710922505876,0.7081568504878417,0.7047938526812937,0.7539028990283354,0.7113578900935513,0.6678990326179923
n_estimators-1000-learning_rate-0.01-max_depth-8,4,0.7023762429304967,1.3452785193868106,1000,0.01,8,0.9267217491851512,0.7714331264099308,0.68174200551231,0.7021734042047842,0.6991690324083263,0.6807839077386832,0.7048016281664133,0.7123759415197779,0.7138538979455752,0.7583870400612814,0.7124619215101481,0.658013650237668
n_estimators-1000-learning_rate-0.01-max_depth-8,5,0.7028696424407892,1.3445607925994325,1000,0.01,8,0.9259679708094668,0.7752111951587299,0.6846608526833984,0.7003656192624328,0.6954649099673357,0.6866756203017244,0.703189849109164,0.7091385306949237,0.7104166678510182,0.7592977237371186,0.7150748309901167,0.6644118198106599
n_estimators-1000-learning_rate-0.01-max_depth-8,6,0.7028362634803172,1.3447721342753503,1000,0.01,8,0.9261982351538007,0.7740082163081465,0.6867656880500904,0.7020996038244514,0.697335102246445,0.6880121540439336,0.7031785244478652,0.707949741161022,0.7113501545594891,0.7544313387459811,0.7101805881790322,0.667059739544862
n_estimators-1000-learning_rate-0.01-max_depth-8,7,0.7021610288757796,1.3459580064433638,1000,0.01,8,0.9259124925993272,0.7754543752344965,0.6794264248689554,0.7005203440844853,0.6955624587748204,0.6856830589295643,0.7056086794050349,0.7120075852829817,0.7062506182096591,0.753886063922451,0.7149979159058163,0.6676671393740264
n_estimators-1000-learning_rate-0.01-max_depth-8,8,0.7012800536390799,1.347412408391129,1000,0.01,8,0.9261326336560005,0.7741837851115686,0.6786858020152107,0.6953788142001713,0.6950632547131215,0.6876468244018676,0.7019430387709971,0.7052778474811389,0.7117000657333223,0.7578040076780799,0.7144153382706637,0.6648855431262259
n_estimators-1000-learning_rate-0.01-max_depth-8,9,0.7012610827707549,1.3476136676898862,1000,0.01,8,0.9258749759601713,0.7756742723435242,0.682881065292691,0.7017352973145004,0.690164856906884,0.6894073870160637,0.7020860755142588,0.7019239602366409,0.712195143471559,0.7554402043659081,0.7146177501742097,0.662159087414834
n_estimators-1000-learning_rate-0.1-max_depth-10,0,0.6933136016994155,1.357227143478636,1000,0.1,10,0.9999627697657198,0.016911049421412576,0.6801970391499421,0.6878772393721628,0.6907132568039492,0.691061322554195,0.6991744755377121,0.7085466042628714,0.7024911403931857,0.7327347916024805,0.6896674677906172,0.650672679527039
n_estimators-1000-learning_rate-0.1-max_depth-10,1,0.6919180036845953,1.3584527306641827,1000,0.1,10,0.9999639239171264,0.016648317815427208,0.6905668429812388,0.7012047494730786,0.6767596553190128,0.6747826103327028,0.685100108080192,0.7080232592097879,0.7012288122351463,0.7354077242018818,0.6985628019185687,0.6475434730943439
n_estimators-1000-learning_rate-0.1-max_depth-10,2,0.6927115857243785,1.3581035848564817,1000,0.1,10,0.9999630976710229,0.016837757311449583,0.6803347232110996,0.6892445778440323,0.6766450415649823,0.6871616275294522,0.6854661908530505,0.7163843106359623,0.6982998092768495,0.7360115152351705,0.7088063623459984,0.6487616987471876
n_estimators-1000-learning_rate-0.1-max_depth-10,3,0.6935607082295654,1.3562415204990221,1000,0.1,10,0.9999651086336504,0.016373816430689747,0.6628786309893022,0.7077870704588025,0.6795294360885273,0.6836202786788603,0.7007437083166472,0.7079831654891087,0.6995018769048567,0.7365327534356985,0.7063656919804374,0.6506644699534141
