condition,seed,avg_test_pcc,avg_test_rmse,n_estimators,learning_rate,max_depth,avg_train_pcc,avg_train_rmse,fold01_test_pcc,fold02_test_pcc,fold03_test_pcc,fold04_test_pcc,fold05_test_pcc,fold06_test_pcc,fold07_test_pcc,fold08_test_pcc,fold09_test_pcc,fold10_test_pcc
n_estimators-100-learning_rate-0.001-max_depth-4,5,0.5907584701331577,1.8358016290647392,100,0.001,4,0.6173029179801406,1.8332591732367027,0.5794553009550785,0.5627478085455948,0.573678208105519,0.5638260454886674,0.5919148982444072,0.5617960966171996,0.6146587286370995,0.6421151997214067,0.643539553382847,0.573852861633758
n_estimators-100-learning_rate-0.001-max_depth-4,6,0.5865955423946158,1.8360586053706087,100,0.001,4,0.614263147726626,1.8334561657685342,0.5711885041660298,0.5599664589565593,0.5781952979905128,0.5580237977977973,0.5929763112905622,0.55582471107592,0.6028270185823494,0.6310629421623021,0.6393212079199115,0.5765691740042125
n_estimators-100-learning_rate-0.001-max_depth-4,7,0.5895158432485756,1.8362169985102088,100,0.001,4,0.6167736564792359,1.8335271229176058,0.5741761743028941,0.5686108037944444,0.578814192599169,0.5602215077552457,0.5896997071262904,0.5612575019169131,0.6113822733214684,0.6328660208149872,0.6469557686453646,0.5711744822089785
n_estimators-100-learning_rate-0.001-max_depth-4,8,0.5888851084952915,1.8358970081198376,100,0.001,4,0.6145213745987607,1.833388104589521,0.5750143408854296,0.5615827058677235,0.576286951083836,0.5611483302927349,0.5912523032071622,0.556350752911634,0.6108377867317107,0.635734047185438,0.6436995816311497,0.5769442851560953
n_estimators-100-learning_rate-0.001-max_depth-4,9,0.5877429009733677,1.8357152615730747,100,0.001,4,0.6154161403101722,1.8332182508924846,0.576807159210863,0.5630440843624261,0.5744380276405248,0.5598947797786207,0.5876733071896068,0.5527666342822499,0.6139979428462992,0.6320814830978794,0.6431360169499194,0.5735895743752881
n_estimators-100-learning_rate-0.001-max_depth-6,0,0.618489707877169,1.8264794515737726,100,0.001,6,0.6845203632274266,1.8189216249452151,0.6056270264474782,0.6036607844454698,0.6192253528762265,0.5920727637771556,0.6167401546238835,0.5927273947376985,0.6316452993696482,0.665104323674006,0.6615677856315338,0.5965261931885891
n_estimators-100-learning_rate-0.001-max_depth-6,1,0.6192173033577432,1.8259942201513322,100,0.001,6,0.6850710732826613,1.818461342579731,0.6091022449677975,0.5996832382448997,0.6188733509642291,0.5920278220435048,0.6184214304045041,0.5923350141322129,0.6366867763008205,0.6672830294859194,0.6623620064806115,0.5953981205529316
n_estimators-100-learning_rate-0.001-max_depth-6,2,0.6194812881646521,1.826202382564741,100,0.001,6,0.685787093792457,1.8185003594653981,0.6088484563049503,0.6047720317447031,0.619649526369669,0.58709352588777,0.6246339535955958,0.5935156069939427,0.6338591489377132,0.6689084246532048,0.6602749273469866,0.5932572798119854
n_estimators-100-learning_rate-0.001-max_depth-6,3,0.6177882126028468,1.8262550044499304,100,0.001,6,0.6852630091163705,1.818637366263126,0.6053478011079897,0.5970250673075954,0.6151951167893509,0.5904314671017823,0.6223562413583977,0.5896536455439988,0.6317802959748597,0.6689616443994559,0.6636228437735775,0.5935080026714592
n_estimators-100-learning_rate-0.001-max_depth-6,4,0.6171699514527467,1.8266026077967517,100,0.001,6,0.6841590997726941,1.8188790695712267,0.6022909118305011,0.5995767289776304,0.6162151580695415,0.5870948522074015,0.6225260212639212,0.5956311927983902,0.6305615879565218,0.6649432898673245,0.6615693910195626,0.5912903805366718
n_estimators-100-learning_rate-0.001-max_depth-6,5,0.6209629600140179,1.826220763397334,100,0.001,6,0.6864227522945863,1.8186515301494066,0.6080928908141677,0.5975672132857321,0.6200188034888674,0.5955445174520406,0.6200925416186805,0.5982783263652734,0.6336723155200152,0.6722750793742283,0.6671955800209578,0.5968923322002158
n_estimators-100-learning_rate-0.001-max_depth-6,6,0.619339196965186,1.8262061606309838,100,0.001,6,0.6856163252719317,1.8186767836392188,0.6048559053385729,0.6000214373544659,0.6176572569834264,0.5873406707121169,0.622004200841052,0.5987932402358158,0.6302133909893206,0.667021108370503,0.6643888507453093,0.6010959080812768
n_estimators-100-learning_rate-0.001-max_depth-6,7,0.6194007458051688,1.8262338790344266,100,0.001,6,0.6860561043161831,1.8185583810048613,0.6107287342571854,0.6024000289456117,0.6146425104295032,0.5898807273323674,0.6206651131852639,0.5959647391923302,0.6354258930237483,0.6673810111746505,0.663656131619359,0.5932625688916694
n_estimators-100-learning_rate-0.001-max_depth-6,8,0.620699753951716,1.8260718897229264,100,0.001,6,0.6845912218240537,1.818683103171137,0.6115367964661128,0.59384870661335,0.6167792915269463,0.5902223765161391,0.6242551513780761,0.5987188376936797,0.6328326202457207,0.6692612938312164,0.6675613510567225,0.6019811141891962
n_estimators-100-learning_rate-0.001-max_depth-6,9,0.6182877051653082,1.8262483955312452,100,0.001,6,0.68514862241043,1.8185189936586923,0.6089517992854877,0.5984773721405036,0.6158558104692298,0.590617921319343,0.6204933631617292,0.5925804373681114,0.6309781295472789,0.6620929767472541,0.6654957202586613,0.5973335213554835
n_estimators-100-learning_rate-0.001-max_depth-8,0,0.6441360168360323,1.8194146103011168,100,0.001,8,0.7637406049816209,1.8033665885996772,0.6372438192832446,0.630275710838462,0.647979779140971,0.6168281625643061,0.6467437361224139,0.622991287585495,0.6500402336037211,0.697876852894849,0.6772047074102341,0.6141758789166252
n_estimators-100-learning_rate-0.001-max_depth-8,1,0.64394969816718,1.8189008643764066,100,0.001,8,0.7643949373650888,1.803048387863474,0.6374428934290514,0.630620246637952,0.6411946645675555,0.6135369030554836,0.6505757355164672,0.6222755385617268,0.6542240948521629,0.6964936816489025,0.6763551186700374,0.6167781047324599
n_estimators-100-learning_rate-0.001-max_depth-8,2,0.6441004268647101,1.8190424063987138,100,0.001,8,0.7662428269175717,1.8027258419653118,0.6355315526195788,0.6359976464639827,0.6463323591803458,0.6126802697365953,0.6473843765733576,0.6265597637662497,0.6538549465808026,0.6933609688804334,0.6732581630505041,0.6160442217952509
n_estimators-100-learning_rate-0.001-max_depth-8,3,0.6433726289160451,1.8194538589375309,100,0.001,8,0.7644968864572695,1.8033646118467737,0.6394260700345926,0.6342965955730147,0.6462656986760988,0.6160942293037177,0.6466139738453419,0.6215763573702504,0.6515708788217511,0.6921986215849241,0.6726035690595601,0.6130802948911989
n_estimators-100-learning_rate-0.001-max_depth-8,4,0.6450004964960983,1.8191406883932004,100,0.001,8,0.7649478390735462,1.8032063745099869,0.6382785434896715,0.630470943479088,0.6437821834306894,0.6156705642084783,0.6521749424790482,0.6267409863674918,0.6470983983500841,0.6957324054004046,0.6825226896587124,0.6175333080973149
n_estimators-100-learning_rate-0.001-max_depth-8,5,0.6424544751304374,1.8196431475313184,100,0.001,8,0.7658133187933855,1.803138964413451,0.6352751244572233,0.6285319802272922,0.6407410716545806,0.6134103924525665,0.6467892370216255,0.6309795919447194,0.6484642567007538,0.6910483061715582,0.6763263368411813,0.612978453832874
n_estimators-100-learning_rate-0.001-max_depth-8,6,0.6433497677295406,1.8192977751371724,100,0.001,8,0.7647168551659547,1.8031395819335416,0.632603557176318,0.6366627723393985,0.6439255297408282,0.6147465053643917,0.6483301921718462,0.6307017097523728,0.6466641990806947,0.6880101361655451,0.6774704805212399,0.6143825949827709
n_estimators-100-learning_rate-0.001-max_depth-8,7,0.6447834639198459,1.8191573393605627,100,0.001,8,0.7657456715173542,1.8029642985336216,0.6350023766618006,0.6340826958367332,0.6392182047777701,0.6162283735105614,0.653271030481222,0.6260065030207279,0.6506754576403189,0.696322365001951,0.6821339290018389,0.6148937032655344
n_estimators-100-learning_rate-0.001-max_depth-8,8,0.6443274360085137,1.8191788535743765,100,0.001,8,0.7644372134627885,1.8031993855049113,0.6386643321429912,0.632389791088641,0.6412410769390852,0.622906778333402,0.6490250281953849,0.6237810933090964,0.6512150353181879,0.6889688600814934,0.6768729230741801,0.6182094416026753
n_estimators-100-learning_rate-0.001-max_depth-8,9,0.6446755261744469,1.8192504899643172,100,0.001,8,0.7649444014762979,1.8031207857853222,0.6416495398565982,0.6309953465725798,0.6446430595413208,0.6177954070792935,0.6488151156060031,0.6262261405418998,0.6479709667353049,0.6943264778501759,0.6785299702801427,0.6158032376811508
n_estimators-100-learning_rate-0.005-max_depth-10,0,0.6674824629027466,1.6262366326645967,100,0.005,10,0.8533667189933702,1.4927773765613073,0.6610325278024902,0.6655410913782513,0.6673052870394505,0.6387092661839708,0.6743016779065809,0.660524088079478,0.6683934583994058,0.7171614989178984,0.6908137346932943,0.6310419986266447
n_estimators-100-learning_rate-0.005-max_depth-10,1,0.6686078324177774,1.6258953335196982,100,0.005,10,0.8526086833484108,1.4930570525838323,0.6586481810882066,0.6683297719267653,0.6687228896738941,0.6395445105548869,0.6740450537464293,0.6574823997060074,0.6773257398991193,0.7260121077864754,0.6890347625372999,0.6269329072586893
n_estimators-100-learning_rate-0.005-max_depth-10,2,0.6690820337039739,1.625660807119146,100,0.005,10,0.8549901331433556,1.4905620452614248,0.6609618505497772,0.6658430985444117,0.6706503695470605,0.6422428428948856,0.6811355248934825,0.6526881314564217,0.6784834113369567,0.7174639560212666,0.6889151376019136,0.6324360141935629
n_estimators-100-learning_rate-0.005-max_depth-10,3,0.6687398314360731,1.6258333918182148,100,0.005,10,0.8541183655265879,1.4923568607689055,0.6547680981996694,0.6685926328458724,0.669996747018166,0.6440324322606832,0.6770914601577971,0.6606114953042392,0.6731636595625952,0.7163587967584635,0.6867575320085764,0.6360254602446686
n_estimators-100-learning_rate-0.005-max_depth-10,4,0.6676234384969948,1.6264509856565854,100,0.005,10,0.8536474267668472,1.493173390062362,0.6603089172317971,0.6622274737370198,0.6651798099933928,0.6464105577187904,0.6759619019271877,0.6555612215110446,0.6702947973430711,0.7122296406384632,0.6914667667849042,0.6365932980842773
n_estimators-100-learning_rate-0.005-max_depth-10,5,0.6692431157807104,1.6256937299886822,100,0.005,10,0.8542428602216485,1.4926120130772582,0.6607001571419024,0.665133484330583,0.6639559787164169,0.6461656151090458,0.6827600206296704,0.6564607863087641,0.6745604892796384,0.7184994881406238,0.6919678189870774,0.6322273191633825
n_estimators-100-learning_rate-0.005-max_depth-10,6,0.6698381790218447,1.6248785692741958,100,0.005,10,0.8540908638490254,1.4917128389434622,0.6607867274188465,0.6700166455545723,0.6680246108012279,0.6491885522149741,0.6784988776009676,0.6586703771299834,0.6685267158235444,0.7162398280022222,0.6958272483280021,0.6326022073441067
n_estimators-100-learning_rate-0.005-max_depth-10,7,0.6687105079483298,1.625830001522342,100,0.005,10,0.8540873003149404,1.4918636785563777,0.6628836513010764,0.6654367403814632,0.6626468677749254,0.6413572080913784,0.6739829149582715,0.6646605089947892,0.6719953608626763,0.7191089716166582,0.6936307591629887,0.6314020963390699
n_estimators-100-learning_rate-0.005-max_depth-10,8,0.6691962389139376,1.6255210741073618,100,0.005,10,0.8538143552791333,1.4924272318882372,0.6619701799782371,0.6602794287999754,0.6660850123083799,0.6477755161594183,0.6785602484284305,0.660809449649498,0.6740962762203702,0.7185595686549706,0.6914241222350807,0.6324025867050165
n_estimators-100-learning_rate-0.005-max_depth-10,9,0.6686780875250701,1.6256968715761606,100,0.005,10,0.8541470141742735,1.4916956216577577,0.6618714803151021,0.6653616049897946,0.6650009279579495,0.646181800749391,0.6773957275089579,0.6526368620520546,0.6760675193495265,0.7146711227360444,0.6957111414685436,0.6318826881233359
n_estimators-100-learning_rate-0.005-max_depth-4,0,0.5937325946631498,1.707497296311606,100,0.005,4,0.6241460666678705,1.6918602385529962,0.5777854121430273,0.5763656592354607,0.5888544201639858,0.5646501970882214,0.5961039599876945,0.5631550703588638,0.6120750474226905,0.6375913220138824,0.6450561126969974,0.575688745520674
n_estimators-100-learning_rate-0.005-max_depth-4,1,0.5964301436292698,1.7046872819776255,100,0.005,4,0.6281085914308814,1.6890400378080113,0.579800777761712,0.5766227243726436,0.5868770745918925,0.564426051675962,0.5953444383667252,0.5695860232416238,0.620396432540077,0.6432966803327542,0.6529007021912091,0.5750505312181001
n_estimators-100-learning_rate-0.005-max_depth-4,2,0.5937753528697309,1.7058300493625047,100,0.005,4,0.6247199468943,1.6905069292598427,0.5792525384735197,0.5698119019515621,0.5857070982747296,0.5601066721168005,0.596811659435837,0.5666603298042514,0.6165353824565356,0.6369720134736568,0.6443395846448039,0.5815563480656116
n_estimators-100-learning_rate-0.005-max_depth-4,3,0.5945729248222216,1.706510567572647,100,0.005,4,0.6255966990951718,1.6906081458404096,0.5781818110566851,0.5724526451733762,0.5873966488608361,0.5645361504811617,0.5896004241317121,0.5624140003298941,0.6147618730400958,0.6445451191993601,0.6497569808853695,0.5820835950637246
n_estimators-100-learning_rate-0.005-max_depth-4,4,0.5929479453913982,1.7070009907917139,100,0.005,4,0.6246558924728294,1.6908788952471803,0.5826153082520076,0.5632410837187407,0.5822350030322698,0.5628053203920401,0.5978712025317796,0.5636096486206323,0.616001748351761,0.6385408550645347,0.6491484849456368,0.573410799004579
n_estimators-100-learning_rate-0.005-max_depth-4,5,0.5967367269922199,1.7055212446362322,100,0.005,4,0.6274154488231147,1.6897676305809264,0.5846507777125367,0.5693846903300398,0.5829095430193729,0.5708605753392806,0.5986888661254037,0.5689272189535961,0.6179969229834769,0.6481607424115774,0.6465330748124097,0.5792548582345061
n_estimators-100-learning_rate-0.005-max_depth-4,6,0.5938771538898203,1.7062610336390425,100,0.005,4,0.6253465622446277,1.6905903786729553,0.5773111841232552,0.5647298364788782,0.5877855174379991,0.5670520876361462,0.5982408506292152,0.5650393650606049,0.6089597449029538,0.6388966124220385,0.6492566401901182,0.5814997000169932
n_estimators-100-learning_rate-0.005-max_depth-4,7,0.5960128136420372,1.706754476974814,100,0.005,4,0.6275040029358839,1.6905176904001966,0.5776997364531161,0.5744146201550986,0.5845042786547604,0.5672310116784154,0.5984266362662187,0.5673652627397059,0.6171568520723055,0.6430836409986944,0.6513313219407826,0.5789147754612737
n_estimators-100-learning_rate-0.005-max_depth-4,8,0.5955601657537326,1.7058560690389897,100,0.005,4,0.625587821393045,1.690470857192048,0.5807509482664799,0.5694377123889967,0.5830691958719485,0.5684127055032168,0.5951154714573779,0.5645114069725651,0.6180897283444489,0.6434818290876403,0.6493817375383055,0.5833509221063473
n_estimators-100-learning_rate-0.005-max_depth-4,9,0.5939012272964934,1.706030611793146,100,0.005,4,0.6256340691682369,1.6899691176453515,0.5827351959342926,0.5661725886743461,0.5848366590889591,0.5626988798536915,0.59524180299752,0.5602022007636249,0.6178923586840293,0.6379524107696225,0.6494491196306331,0.581831056568216
n_estimators-100-learning_rate-0.005-max_depth-6,0,0.6251885362387303,1.6721788475525856,100,0.005,6,0.699152694256835,1.6315046143659444,0.614730972861002,0.6090778380650972,0.6216260692673984,0.5941457031095156,0.6261628696717807,0.6052912948636369,0.6374583181534101,0.6729147693251818,0.6692966184165086,0.6011809086537723
n_estimators-100-learning_rate-0.005-max_depth-6,1,0.6257823610013543,1.6704300730537098,100,0.005,6,0.7004177959454967,1.6297910595846712,0.6162370716281498,0.6055436702646901,0.6241066927046461,0.5969034019117319,0.627572710518823,0.6019402554476813,0.641173359418793,0.6735680096505485,0.671631008695006,0.5991474297734735
n_estimators-100-learning_rate-0.005-max_depth-6,2,0.6249288950031586,1.6715283351116823,100,0.005,6,0.7009953680888825,1.6297571124689907,0.6118381845739636,0.6096043850446811,0.6250830699620574,0.5906959913653183,0.6280979710221863,0.6025923599748553,0.6399013990860108,0.6719293161865532,0.6704063552719155,0.5991399175440444
n_estimators-100-learning_rate-0.005-max_depth-6,3,0.6257480427582499,1.6707407659855966,100,0.005,6,0.7006408035616924,1.6302947656468056,0.6142383308013787,0.6033061616700406,0.6248794704418258,0.6027341447371819,0.6290715858680783,0.5999971042778358,0.6393865581053808,0.6768809542216377,0.6676440122101642,0.5993421052489751
n_estimators-100-learning_rate-0.005-max_depth-6,4,0.626001252173489,1.6718103187682178,100,0.005,6,0.7000044874649957,1.6312452773018769,0.6127934838555381,0.6114949988800795,0.6246191674979217,0.5965921933012721,0.6296066311919314,0.5982313634434527,0.6403253418097914,0.6742269234686755,0.6707015505717564,0.6014208677144697
n_estimators-100-learning_rate-0.005-max_depth-6,5,0.627658709815949,1.6709292233640902,100,0.005,6,0.7020660095846438,1.6301170831164498,0.6170077998795952,0.607092871478914,0.6273078327304811,0.6020935851645071,0.6249960231579748,0.6051792870859033,0.6376349642343364,0.6814000776448967,0.6707328271279746,0.6031418296549067
n_estimators-100-learning_rate-0.005-max_depth-6,6,0.6251481852270029,1.6717603374728387,100,0.005,6,0.7003387434811926,1.6307245936032146,0.6068591696728797,0.6116045745835605,0.6249194022802833,0.593794827559571,0.628414671698299,0.6030517357094154,0.6358677499586536,0.6748385205427551,0.6696871808893702,0.6024440193752425
n_estimators-100-learning_rate-0.005-max_depth-6,7,0.6263202240091609,1.670972006775799,100,0.005,6,0.6999706817005322,1.6307247877597764,0.6127011199557766,0.6092366288983422,0.6245146466026342,0.5977114859596931,0.6256770615334275,0.6006005590879472,0.6392948570976986,0.6823523556871873,0.6699156926285763,0.6011978326403251
n_estimators-100-learning_rate-0.005-max_depth-6,8,0.6267956233358769,1.670831469445885,100,0.005,6,0.6999197712048937,1.6305908346771048,0.6196250327024875,0.6046309708528974,0.6249098988054215,0.6026872017892543,0.6273995235397881,0.6034684979548327,0.6396106323022287,0.6737262179015283,0.6710060470954404,0.6008922104148897
n_estimators-100-learning_rate-0.005-max_depth-6,9,0.6256571742983252,1.6713923377060271,100,0.005,6,0.7006979481463163,1.6303079055548466,0.6151468436661972,0.6084824537271434,0.6246634916275242,0.5950403884088187,0.6256171295895379,0.6013959203113135,0.6372929799798803,0.6750565244268978,0.672100374668619,0.6017756365773209
n_estimators-100-learning_rate-0.005-max_depth-8,0,0.6498310702346763,1.6462245220215084,100,0.005,8,0.782248717342872,1.563643919190749,0.6399928873221754,0.6388336425287302,0.6486066430652488,0.6240518785057294,0.6567726039796286,0.6339231919803859,0.653517186682235,0.697669992747223,0.6863335352133055,0.6186091403221018
n_estimators-100-learning_rate-0.005-max_depth-8,1,0.6512366557461179,1.6448173150624534,100,0.005,8,0.7816166744729808,1.5633842536220741,0.6398668723548713,0.6391683417681957,0.6536212798558532,0.6195714099740266,0.6606520044598525,0.6339551003387754,0.6604678490312332,0.7012110968488114,0.686556810127317,0.617295792702243
n_estimators-100-learning_rate-0.005-max_depth-8,2,0.6513793608123561,1.6443875520456614,100,0.005,8,0.7834604577754161,1.562434756076357,0.6380569995754002,0.6424697238617799,0.6531233267596307,0.62746835972938,0.6556698360584461,0.6339992371875796,0.6613271563586133,0.6981377040276356,0.6816091164763829,0.6219321480887119
n_estimators-100-learning_rate-0.005-max_depth-8,3,0.6492998098228165,1.64649637566094,100,0.005,8,0.7821182560517159,1.563820740348126,0.6421626181527902,0.6422048368304364,0.64936430577254,0.6235152174298253,0.6519339442525713,0.6316340739529358,0.6572796242044061,0.7020427684024017,0.6770877745965289,0.6157729346337282
n_estimators-100-learning_rate-0.005-max_depth-8,4,0.6488363888610602,1.6474514457004577,100,0.005,8,0.7814923593061035,1.5648477511091978,0.6368410834796342,0.6377260583003486,0.6454566318517234,0.6206919050937012,0.6550495286139001,0.6371345214394142,0.6553150240508414,0.6964201846059893,0.6839649937396266,0.6197639574354232
n_estimators-100-learning_rate-0.005-max_depth-8,5,0.6497997694544345,1.6462903446341948,100,0.005,8,0.78309924088139,1.5632284862276378,0.6408722480128126,0.6399226220329297,0.6484451410374643,0.620001000862505,0.6557186956006469,0.6350363368568637,0.6520696916013846,0.7033565421962222,0.6859751784972593,0.6166002378462572
n_estimators-100-learning_rate-0.005-max_depth-8,6,0.649110150051685,1.6460886814341713,100,0.005,8,0.7814067773494976,1.5640848834887717,0.634330132353154,0.6355114761286457,0.6490892311582483,0.6224168458361831,0.6551108737712734,0.6365441013101447,0.6579918335368398,0.6980926495204645,0.6830999539031162,0.6189144029987814
n_estimators-100-learning_rate-0.005-max_depth-8,7,0.6507354951222095,1.6455032454080065,100,0.005,8,0.7831649351009295,1.563023728672531,0.6381820474683508,0.6424490442637418,0.6514740421087424,0.6257829492212452,0.6483485943464922,0.6329112872230772,0.6601426773441557,0.7040413021952527,0.6859536532560203,0.6180693537950164
n_estimators-100-learning_rate-0.005-max_depth-8,8,0.65067615589397,1.6453991707306792,100,0.005,8,0.7821292914681961,1.5637706655701895,0.640067674374676,0.6418070912014866,0.6478268628627847,0.6280142581308219,0.6561469577810983,0.6321356547651172,0.6594160543016248,0.6983876602931287,0.6828100809446834,0.6201492642842787
n_estimators-100-learning_rate-0.005-max_depth-8,9,0.6507836575431926,1.6453548893110956,100,0.005,8,0.7827532706831629,1.5632740944369288,0.6439218942697029,0.6407331352209944,0.6501838930005541,0.6254692358191691,0.6558047370286081,0.6311533531203082,0.6539202164955258,0.7004553401556181,0.6854279467166539,0.6207668236047902
n_estimators-100-learning_rate-0.01-max_depth-10,0,0.6748234872686582,1.500062055947423,100,0.01,10,0.8723697078482715,1.248707326898866,0.6658848513774924,0.6752250125154053,0.6742599728561868,0.6518670570572707,0.683705813165526,0.6666110473630589,0.6748040031277207,0.7300927281800387,0.6910080353379072,0.6347763517059759
n_estimators-100-learning_rate-0.01-max_depth-10,1,0.6738715577579305,1.5009474043733975,100,0.01,10,0.8720725094674201,1.2495670511865438,0.6649509897497707,0.6738462433472215,0.6670096437309814,0.6471942479435712,0.6806145797963835,0.6658229663243257,0.6758978645957182,0.7293514598592363,0.7007148790097295,0.6333127032223673
n_estimators-100-learning_rate-0.01-max_depth-10,2,0.675999859256925,1.4990652320617084,100,0.01,10,0.874002131916219,1.2460316938133746,0.659600092877914,0.6759424294395472,0.6728889258656641,0.6550559145768395,0.6867198235835859,0.6685544148708771,0.6824414856388548,0.7257907360301038,0.6909765605284514,0.6420282091574133
n_estimators-100-learning_rate-0.01-max_depth-10,3,0.6743357503371586,1.5006437471256637,100,0.01,10,0.8728266834877777,1.2485835392828442,0.6618484030901647,0.669031078273114,0.6700806426598578,0.6550028685370134,0.6861603782796976,0.6699589134208319,0.6739969490808211,0.7278100682961604,0.6963027002175297,0.6331655015163953
n_estimators-100-learning_rate-0.01-max_depth-10,4,0.6743024772908296,1.5016465076875094,100,0.01,10,0.8722191807789559,1.2501586612679714,0.6647008101278635,0.6696275228777471,0.6722254610469929,0.6474705328100225,0.6901538004519268,0.6686431779649764,0.679528879011969,0.7225345371323916,0.6925209072858215,0.6356191441985838
