condition,seed,avg_test_pcc,avg_test_rmse,min_samples_split,max_features,subsample,avg_train_pcc,avg_train_rmse,fold01_test_pcc,fold02_test_pcc,fold03_test_pcc,fold04_test_pcc,fold05_test_pcc,fold06_test_pcc,fold07_test_pcc,fold08_test_pcc,fold09_test_pcc,fold10_test_pcc
min_samples_split-2-max_features-log2-subsample-0.6,2,0.7182270425574683,1.3105438944272332,2,log2,0.6,0.9999986877582758,0.003138672030234271,0.6951714732745908,0.7214859887739121,0.7077419669881733,0.6980262471769756,0.7258679284339984,0.7327144161351721,0.7163485983823392,0.774270790928451,0.7244542427196621,0.6861887727614084
min_samples_split-2-max_features-log2-subsample-0.6,3,0.7189779693232529,1.3086964093458688,2,log2,0.6,0.9999986484184934,0.0031857281229246666,0.6937922826034599,0.721220437929831,0.7106266519092135,0.7011899067002733,0.724606598534521,0.7359251938188447,0.7172317804846816,0.7784856574373589,0.7232472898764816,0.6834538939378629
min_samples_split-2-max_features-log2-subsample-0.6,4,0.7194189753364646,1.3082429329033896,2,log2,0.6,0.9999986579440984,0.0031744823822239714,0.6956335899802462,0.7222239079256014,0.7083855451585106,0.7023851814945256,0.7264162501195861,0.7338431956073723,0.7146888618758978,0.7761135328033962,0.731057802166328,0.683441886233182
min_samples_split-2-max_features-log2-subsample-0.6,5,0.7187674195904378,1.3093924560969061,2,log2,0.6,0.999998659743289,0.003172177470751716,0.6942541212756537,0.7198471625594414,0.708220829279097,0.6996176226065428,0.7236433697510035,0.7367865699222086,0.7151783282910057,0.7790360165514312,0.7264635523657405,0.6846266233022532
min_samples_split-2-max_features-log2-subsample-0.6,6,0.7184093235354592,1.3102566273069105,2,log2,0.6,0.9999986410464038,0.0031953142330530177,0.6953099895888017,0.7180302214794836,0.7087454364082492,0.7032732866806548,0.7246398413853199,0.7311345283606502,0.7166275343839605,0.7756013081972128,0.7268264519364644,0.683904636933795
min_samples_split-2-max_features-log2-subsample-0.6,7,0.7197794415275615,1.3075696550656695,2,log2,0.6,0.9999986487247401,0.0031854777585127217,0.6949970745936218,0.7206541508847781,0.7086407579977663,0.7025332202126604,0.7284919018037953,0.73561479991923,0.7187652111074141,0.7777156881841774,0.7271199910835053,0.683261619488666
min_samples_split-2-max_features-log2-subsample-0.6,8,0.7179130192718189,1.3109966670582245,2,log2,0.6,0.9999986452726137,0.0031903418364589474,0.694033737684833,0.7192283846163332,0.7053039241783364,0.7018404219082488,0.7264973315421143,0.7327067692288808,0.7166328446104491,0.7768211043084001,0.7228963548835386,0.6831693197570546
min_samples_split-2-max_features-log2-subsample-0.6,9,0.7186262414141733,1.3097072980650044,2,log2,0.6,0.9999986904305252,0.003135333921430069,0.6972666374038374,0.720747395146738,0.7084008445898415,0.7029618268864396,0.7244436259210325,0.7307487195999678,0.7133544530420144,0.7745399422780544,0.725445264883521,0.6883537043902858
min_samples_split-2-max_features-log2-subsample-0.7,0,0.7193410185608353,1.3087308668466786,2,log2,0.7,0.9999994016389786,0.0021191379188163265,0.6983047453912823,0.7199358411441549,0.7085824948294194,0.7040287226069455,0.7263796717910729,0.7322231424326265,0.7179763289010903,0.7768119915972557,0.7259304122193573,0.6832368346951488
min_samples_split-2-max_features-log2-subsample-0.7,1,0.7195022255015951,1.3082600363606776,2,log2,0.7,0.9999994091418725,0.0021058515802186177,0.6987137212832099,0.7218953998450552,0.7096362917977707,0.7009617408250689,0.7233422885611215,0.7344447335975726,0.7177136151712831,0.7773651869727013,0.7259129539820526,0.6850363229801157
min_samples_split-2-max_features-log2-subsample-0.7,2,0.7191858767795976,1.308954186343961,2,log2,0.7,0.9999994075371987,0.0021076986162108687,0.7002383174486243,0.7176416626630818,0.71001592856316,0.7012061131322491,0.7250205492398183,0.7321717951325266,0.7166147351462921,0.7782494749639391,0.7269341148198347,0.6837660766864506
min_samples_split-2-max_features-log2-subsample-0.7,3,0.7188179726359755,1.3095451447415594,2,log2,0.7,0.9999994112460066,0.0021014746173260096,0.6965386359394458,0.72174878291947,0.707527651977607,0.7031777975542886,0.7251997882890616,0.7296779354879707,0.7156230633494445,0.7774120831301209,0.7272824271886212,0.6839915605237237
min_samples_split-2-max_features-log2-subsample-0.7,4,0.7184614177152409,1.3102142872587048,2,log2,0.7,0.9999993966923076,0.0021270131088974445,0.6947253966511153,0.7186725603270835,0.7094449152877434,0.6992677594245562,0.7241319926444607,0.7310774326242696,0.7178371229079629,0.779923378263235,0.726767952267122,0.6827656667548601
min_samples_split-2-max_features-log2-subsample-0.7,5,0.7189193362684809,1.3090925644795368,2,log2,0.7,0.9999994007013671,0.002120513340905676,0.6963166652726246,0.7211484171519218,0.7066445055388642,0.7041592808028433,0.724898792145283,0.7302649393593188,0.7164589321566953,0.779232139337744,0.7236144381385874,0.686455252780927
min_samples_split-2-max_features-log2-subsample-0.7,6,0.7188788108161139,1.3094804449633106,2,log2,0.7,0.9999994004413862,0.002120289850750896,0.6969408875391505,0.7199613824807989,0.7087772210117523,0.6997364047116252,0.7201061457003268,0.7339732707548281,0.7211349293853818,0.7774311888335894,0.7272985535101835,0.6834281242335016
min_samples_split-2-max_features-log2-subsample-0.7,7,0.7180558984547977,1.3112419619416302,2,log2,0.7,0.9999994059275259,0.00211127446185275,0.6959525638670734,0.7171342312477117,0.7081267649115823,0.7004514771304362,0.7230472837070809,0.7319402793983008,0.7162034902092655,0.779396746941982,0.7269859894971784,0.6813201576373656
min_samples_split-2-max_features-log2-subsample-0.7,8,0.7192915790957406,1.3086922391703975,2,log2,0.7,0.9999994102674222,0.002103265583325023,0.6965540237842848,0.7200625428437814,0.7092070683007178,0.7012976464788606,0.7281307178466139,0.7342166255849583,0.7154819714947822,0.7799220706447725,0.7238742205506956,0.6841689034279393
min_samples_split-2-max_features-log2-subsample-0.7,9,0.7183797188774305,1.3104634410858995,2,log2,0.7,0.999999414916606,0.0020951292134984358,0.6940574917929849,0.71777115566119,0.7092975891747093,0.7032162678964752,0.7231355259047776,0.7353075349691998,0.7176488365288863,0.776765063691876,0.7228032669247004,0.6837944562295064
min_samples_split-2-max_features-log2-subsample-0.8,0,0.7179212525270948,1.311280057473057,2,log2,0.8,0.99999967218501,0.0015683510383141363,0.6940715825755576,0.7205681417199645,0.7056487047455208,0.7042490605540912,0.7268492931334181,0.7308966854990779,0.7159297622841096,0.77660578562095,0.7238183580763797,0.6805751510618792
min_samples_split-2-max_features-log2-subsample-0.8,1,0.7189264824565473,1.3094290513456208,2,log2,0.8,0.9999996760867698,0.0015595660067011107,0.6956199081156742,0.7232880464457181,0.7086719726776253,0.7018293394041736,0.7232787249270828,0.7334142496521958,0.7176699336989047,0.7761706314006027,0.7254949821723399,0.6838270360711555
min_samples_split-2-max_features-log2-subsample-0.8,2,0.7190824612498408,1.3091330599541102,2,log2,0.8,0.9999996841999526,0.001539636439087886,0.6913196689496347,0.7207024039481376,0.7100503935107598,0.702899121993499,0.7244771710303708,0.7338918115823052,0.7185767591832624,0.7762883742626865,0.7251938053656402,0.6874251026721119
min_samples_split-2-max_features-log2-subsample-0.8,3,0.7178784252426674,1.3114484281907293,2,log2,0.8,0.9999996759234113,0.0015585823065387072,0.695650133275908,0.7198292768786734,0.7073440027511304,0.7011574603371651,0.7238853476910373,0.7306159002166615,0.7148463366767384,0.7751759150217924,0.7248014690887392,0.6854784104888296
min_samples_split-2-max_features-log2-subsample-0.8,4,0.7190207568104864,1.3093358808899929,2,log2,0.8,0.9999996748162243,0.001562608895887994,0.6952056355171841,0.7195243202923978,0.7080551910225787,0.7028186661274644,0.7261816204794673,0.7337878875935768,0.7156397094011668,0.7767882755804856,0.7288183350064146,0.6833879270841279
min_samples_split-2-max_features-log2-subsample-0.8,5,0.7194125163416681,1.3086338168313003,2,log2,0.8,0.9999996719622233,0.0015692667978101488,0.6997815228915225,0.722652183141198,0.7062378982908509,0.7020759862538114,0.7254339118551856,0.7319138886974086,0.7153314037678677,0.7788425991240752,0.7285640961131044,0.6832916732816566
min_samples_split-2-max_features-log2-subsample-0.8,6,0.7195141283162931,1.3084063529104837,2,log2,0.8,0.999999672467809,0.001567502116598984,0.697594153050092,0.7197864597027535,0.7077638059367068,0.7012308185610749,0.7255448436839698,0.7341074258451801,0.719309115362571,0.7764250782390991,0.7296582952115631,0.6837212875699218
min_samples_split-2-max_features-log2-subsample-0.8,7,0.7193943289974573,1.3086300631743681,2,log2,0.8,0.9999996771782541,0.0015565905185076696,0.6934848312801665,0.7185930024907199,0.7135837341853849,0.7031240951414454,0.7259566295074631,0.7345294927151842,0.7175779756386842,0.7756886955482588,0.7263647407046121,0.6850400927626528
min_samples_split-2-max_features-log2-subsample-0.8,8,0.717209456945431,1.3126236816028594,2,log2,0.8,0.999999676044316,0.0015598874980222994,0.6955618966031076,0.7188648294449186,0.7058937216178371,0.7001670988938526,0.7254114295139293,0.7295828132498481,0.7159178231984926,0.774792978122581,0.7275484858774589,0.6783534929322859
min_samples_split-2-max_features-log2-subsample-0.8,9,0.7185077851341133,1.3102843790029257,2,log2,0.8,0.9999996833959839,0.0015416211865671256,0.6954828597061764,0.7193231582136401,0.7087552367026948,0.7005099874336057,0.7247271412514416,0.7341514318761655,0.7142320324005104,0.7782204980539276,0.7241076601051113,0.6855678455978597
min_samples_split-2-max_features-log2-subsample-0.9,0,0.7188040742038858,1.3098219714720363,2,log2,0.9,0.9999997611103059,0.0013398110711189042,0.6992868936209747,0.7224376681439599,0.7087901732112549,0.7012236395151947,0.7257302232172644,0.7286730413926661,0.71800896230433,0.7747781668883004,0.728035490978451,0.6810764827664627
min_samples_split-2-max_features-log2-subsample-0.9,1,0.7185735162734053,1.310215226757768,2,log2,0.9,0.9999997653326022,0.0013283063088649267,0.6997210221288361,0.7205434126106817,0.7089486182955719,0.6991732983955528,0.7253736718220525,0.7309123048400907,0.7151049844627076,0.7777631362047397,0.7256372004940738,0.6825575134797468
min_samples_split-2-max_features-log2-subsample-0.9,2,0.7178551220051393,1.311538974015666,2,log2,0.9,0.9999997606983374,0.0013414746170750931,0.6944742991306612,0.7176441155182234,0.7076556368575648,0.7011837618760224,0.7259586523217139,0.7289713990489092,0.7165320816560071,0.7750369998380362,0.726809021871881,0.6842852519323752
min_samples_split-2-max_features-log2-subsample-0.9,3,0.7184493069957699,1.3106766208094995,2,log2,0.9,0.9999997627826518,0.0013353612742964844,0.6952295580448364,0.7213849568009714,0.7090592537004046,0.6992285299275104,0.7238880599326873,0.7312727751844001,0.7136283412431035,0.7783745497174168,0.7283682096359605,0.6840588357704078
min_samples_split-2-max_features-log2-subsample-0.9,4,0.7190588615113512,1.3095783918735833,2,log2,0.9,0.9999997663002492,0.001325448700340402,0.6957337693079726,0.7215671882568031,0.7095294146532246,0.7034326148364871,0.7243142936346214,0.7308541576358353,0.7185979425647293,0.7756367821987419,0.7254235726050047,0.6854988794200936
min_samples_split-2-max_features-log2-subsample-0.9,5,0.7182548830960868,1.3108416563448302,2,log2,0.9,0.9999997617604374,0.0013390492991873749,0.6973767625015289,0.7176882991548427,0.7059816869121502,0.7011815733592837,0.7246751817404509,0.730800068895443,0.7153028637107657,0.7782629876252884,0.7255477102936352,0.6857316967674798
min_samples_split-2-max_features-log2-subsample-0.9,6,0.7184929703533974,1.3105207805797061,2,log2,0.9,0.9999997656218242,0.0013273630747891961,0.6990289300328165,0.7200223453248227,0.7071550720347517,0.7041481186742875,0.7243599736967892,0.7321879346713974,0.7123187260728001,0.7773053326128655,0.7255624549477948,0.6828408154656498
min_samples_split-2-max_features-log2-subsample-0.9,7,0.7186801875852739,1.3101619975115457,2,log2,0.9,0.9999997623921919,0.001336485478007115,0.6939074355112869,0.7233918864587675,0.7090057706278801,0.7032795013271069,0.7259382380849613,0.7302906199501726,0.7153561869672999,0.7767115708362198,0.7236913471499615,0.6852293189390823
min_samples_split-2-max_features-log2-subsample-0.9,8,0.7185473198338324,1.3101999280406167,2,log2,0.9,0.9999997653574761,0.0013280977955460892,0.700359133358445,0.7186928963674084,0.7081049137365786,0.7000957487504048,0.7266803379000674,0.7316102501783998,0.7161467428669139,0.7776288237681144,0.7262697739118474,0.6798845775001434
min_samples_split-2-max_features-log2-subsample-0.9,9,0.7181509360528596,1.3111947919112503,2,log2,0.9,0.9999997668891979,0.0013239071404616682,0.6987257546976539,0.7200808798897864,0.7096426233536658,0.7005281355402979,0.7229626035656288,0.7295462301942476,0.7132231825583335,0.7785232000083687,0.7247753766784517,0.6835013740421616
min_samples_split-2-max_features-log2-subsample-1.0,0,0.7174073337680733,1.3124296339479256,2,log2,1.0,0.9999995637941279,0.0018132764793393733,0.6964370766253394,0.7166727570541045,0.708318430608437,0.7024085140464275,0.7249811516212891,0.7305363784587323,0.713889439839188,0.7758097352163131,0.7231366394752042,0.6818832147356977
min_samples_split-2-max_features-log2-subsample-1.0,1,0.7174152017762125,1.3128712976244843,2,log2,1.0,0.9999995598997549,0.0018212957683436705,0.6987681702402304,0.7205563232367964,0.7040745523608789,0.7001662985346024,0.7227624873917691,0.7321033578080911,0.7105130133596287,0.7739158843584538,0.7287714419229093,0.6825204885487663
min_samples_split-2-max_features-log2-subsample-1.0,2,0.7176365047456778,1.31240547655359,2,log2,1.0,0.9999995645484283,0.00181112643943872,0.7004189637531233,0.7222488155088644,0.7076653216879905,0.7003710405031982,0.72325580208201,0.726972016719967,0.7140025629928846,0.7742639783073513,0.7253204151805386,0.6818461307208507
min_samples_split-2-max_features-log2-subsample-1.0,3,0.7185756158580824,1.3103627391863253,2,log2,1.0,0.9999995486497693,0.001844745085588052,0.7003336409852876,0.7192058693033413,0.7083972795405173,0.7033903210979959,0.7226874783759569,0.7297491891282258,0.7160392440981902,0.7762735176868814,0.7271443207598598,0.6825352976045683
min_samples_split-2-max_features-log2-subsample-1.0,4,0.7177872829555566,1.3118229325739563,2,log2,1.0,0.9999995560831308,0.001828937818463405,0.6986365130447579,0.7208912013485849,0.7061131926580028,0.6979543179268377,0.7278189738853704,0.7282354595060796,0.7150416996706632,0.7755775620044993,0.7264196962242702,0.6811842132865005
min_samples_split-2-max_features-log2-subsample-1.0,5,0.7174536392269386,1.3124161128571887,2,log2,1.0,0.9999995589900381,0.001822861121397064,0.6960903680196471,0.7185291895797382,0.7092249026855977,0.6996160285763928,0.726101747281269,0.7281066200714341,0.712226386712156,0.7741306915255273,0.7290254895161943,0.6814849683014282
min_samples_split-2-max_features-log2-subsample-1.0,6,0.7171543938158434,1.3131251423877033,2,log2,1.0,0.9999995545460205,0.0018326524161726494,0.6991911486444363,0.7176342928404167,0.7084104968835127,0.6988835427792619,0.7240572118811097,0.729626810893143,0.7138468159244384,0.7727705454045601,0.7241110209030277,0.6830120520045289
min_samples_split-2-max_features-log2-subsample-1.0,7,0.717209753505056,1.3129231793246487,2,log2,1.0,0.9999995608488245,0.0018195724188233592,0.6942137211703927,0.7202826350330707,0.7095976878807488,0.7007630430948706,0.7249602503715896,0.7302438095835151,0.7124575758489795,0.7748296927933549,0.7230019226462119,0.6817471966278266
min_samples_split-2-max_features-log2-subsample-1.0,8,0.7173706101842642,1.3125946099071295,2,log2,1.0,0.999999552580559,0.0018367931149349717,0.6994924038457115,0.7171256215792343,0.7078343606922108,0.6997378707082839,0.7271271551736687,0.7288540757023936,0.7131322156619215,0.7754815668964989,0.7256538443156635,0.6792669872670554
min_samples_split-2-max_features-log2-subsample-1.0,9,0.7172344389111217,1.3128666304077135,2,log2,1.0,0.999999556716932,0.0018280148571940742,0.6957266165759899,0.7197536810515117,0.7067008340847603,0.7024599105276463,0.7261869929383259,0.7278088391929978,0.7120026122187813,0.7766357048517902,0.723385645104953,0.6816835525644603
min_samples_split-2-max_features-sqrt-subsample-0.5,0,0.7192150906968079,1.3076851851316083,2,sqrt,0.5,0.9999996502774401,0.0016190940136975372,0.6967924439134867,0.7190675259262982,0.7088380313416118,0.7028198309920232,0.7267535857891654,0.7352683506714113,0.7195940244158537,0.7747681340217494,0.7269100709650991,0.6813389089313806
min_samples_split-2-max_features-sqrt-subsample-0.5,1,0.7190260378123705,1.3083484593488819,2,sqrt,0.5,0.9999996511139834,0.0016169342959393544,0.6973643492065155,0.7209715313556023,0.7066253066537627,0.6997028084298132,0.7263416503206771,0.7348335054717788,0.7186771211979389,0.7767466933586646,0.7245431640691922,0.6844542480597596
min_samples_split-2-max_features-sqrt-subsample-0.5,2,0.7182403967613231,1.309765326978733,2,sqrt,0.5,0.9999996468828917,0.0016272228067111421,0.6985056935797209,0.7211293816324365,0.7061150339462036,0.6986124612475022,0.7288210774122663,0.7331475028350045,0.7156656129126668,0.7745380229038042,0.7221792858966403,0.6836898952469856
min_samples_split-2-max_features-sqrt-subsample-0.5,3,0.7187368188971246,1.3087369914642346,2,sqrt,0.5,0.9999996567172357,0.0016039072538073097,0.7005365768303793,0.7202120943197083,0.7076048994579879,0.6985387456710668,0.7273821136133809,0.7356400808957371,0.7164629947015102,0.7744059328483586,0.7240221079679309,0.6825626426651857
min_samples_split-2-max_features-sqrt-subsample-0.5,4,0.7194854841343672,1.3072697435919394,2,sqrt,0.5,0.9999996517444775,0.0016145382825664787,0.7004387224480512,0.7189935361816597,0.704127067768344,0.7040317780360601,0.7291848254830091,0.738166905225994,0.7163832938416768,0.774517001899027,0.7279975844721069,0.6810141259877419
min_samples_split-2-max_features-sqrt-subsample-0.5,5,0.7174511077134481,1.311485059704889,2,sqrt,0.5,0.9999996574619499,0.001602394871806688,0.6934563372884762,0.717943895515306,0.7049012972967308,0.7017553293305335,0.7264552138701355,0.7351380482917231,0.7167681779000725,0.769881515027115,0.7254201238002085,0.6827911388141795
min_samples_split-2-max_features-sqrt-subsample-0.5,6,0.7190705751401487,1.307867743143367,2,sqrt,0.5,0.9999996553091943,0.0016064748698978112,0.6973395961001958,0.7208749406973405,0.7086593069993413,0.7031148797725272,0.7279928278821624,0.7360488194472824,0.7189624118221132,0.7753752228789318,0.7232768374197319,0.6790609083818612
min_samples_split-2-max_features-sqrt-subsample-0.5,7,0.7183885440359787,1.3094179941005784,2,sqrt,0.5,0.9999996568372049,0.0016035305111808712,0.6996589352632758,0.7203520117530892,0.7057792701421206,0.6974298532053679,0.7281258513088558,0.7389808471337167,0.7167785742264391,0.7730791512658552,0.7245051897474755,0.6791957563135924
min_samples_split-2-max_features-sqrt-subsample-0.5,8,0.7184127742513738,1.3093666936356598,2,sqrt,0.5,0.9999996538552814,0.0016110690837608122,0.7023458080626533,0.7200986531543326,0.7066907619241626,0.6985051716930806,0.7300654535370088,0.7369514433943644,0.7173555651747606,0.7712428577953712,0.7213203723150103,0.6795516554629943
min_samples_split-2-max_features-sqrt-subsample-0.5,9,0.7183976193015966,1.309371500791759,2,sqrt,0.5,0.9999996566490704,0.001603820631953356,0.6991963470756783,0.7180318008137069,0.7051545812215245,0.6984128761336765,0.7254250800406598,0.7383368582190605,0.7180156675157277,0.7754534423894304,0.726201189655243,0.6797483499512579
min_samples_split-2-max_features-sqrt-subsample-0.6,0,0.7193863013410315,1.30785493517728,2,sqrt,0.6,0.9999998735502263,0.0009741667639585066,0.695415277035138,0.7216018136095976,0.704963805804875,0.7008299047285735,0.7305798365375382,0.7364846013918961,0.7190635446053173,0.7758048866273601,0.7279751868942225,0.6811441561757974
min_samples_split-2-max_features-sqrt-subsample-0.6,1,0.7204816020513449,1.3054077589081807,2,sqrt,0.6,0.9999998743783467,0.00097089102383686,0.7047163941766321,0.7222093594056262,0.7083483092310433,0.7051678580783598,0.7261145720487492,0.7349429343376561,0.7194227448274519,0.7755895058407463,0.7264834510337328,0.681820891533452
min_samples_split-2-max_features-sqrt-subsample-0.6,2,0.7194504657266565,1.3074409412265129,2,sqrt,0.6,0.9999998725429922,0.0009784897571667845,0.7013960066161398,0.7200672616068574,0.7086840763503401,0.6984715752245144,0.7314237771981865,0.7359033997281896,0.7156044533599202,0.7743033260322048,0.7227295107944842,0.685921270355728
min_samples_split-2-max_features-sqrt-subsample-0.6,3,0.7182346784057217,1.3097872880470027,2,sqrt,0.6,0.9999998726544321,0.0009773874095150383,0.7003356802484126,0.7193068008206976,0.7057349145735012,0.7011566249203796,0.7269214879994379,0.7322886663583384,0.7162857733750991,0.7713565391529724,0.7258026881937274,0.6831576084146507
min_samples_split-2-max_features-sqrt-subsample-0.6,4,0.719512216517682,1.3074979625374046,2,sqrt,0.6,0.9999998751966531,0.0009673926923732063,0.6954512099752463,0.7204652899858903,0.7067530691356381,0.7047059185346554,0.7278659771718002,0.7388005506890151,0.7163531366372193,0.7745795852055664,0.7246010259676195,0.6855464018741687
min_samples_split-2-max_features-sqrt-subsample-0.6,5,0.7193611057633589,1.307795693102974,2,sqrt,0.6,0.9999998742687964,0.0009711178893538735,0.6994471111836806,0.7245723642082804,0.7048725218262355,0.6996356004039428,0.7317616361276607,0.7336857777076272,0.7161761350623987,0.7753763091610915,0.725201389530676,0.6828822124219937
min_samples_split-2-max_features-sqrt-subsample-0.6,6,0.7198596911257844,1.3065909999437082,2,sqrt,0.6,0.9999998711141466,0.0009830153750488033,0.6987360582096676,0.7196260838798246,0.7091875378630758,0.7030215553532628,0.7318028074878506,0.737221621055531,0.7191027578374508,0.7773691344155068,0.7243978713368266,0.6781314838188465
min_samples_split-2-max_features-sqrt-subsample-0.6,7,0.7198146539031441,1.3065327834579423,2,sqrt,0.6,0.9999998742662128,0.0009711733047087136,0.6977734119646923,0.7218340801071803,0.7103330371512362,0.7037661621124923,0.7276030984450954,0.7364138460790517,0.7148037487811428,0.7761104484899652,0.7268578463782445,0.6826508595223397
min_samples_split-2-max_features-sqrt-subsample-0.6,8,0.7182820975296698,1.3099225839183284,2,sqrt,0.6,0.9999998736945267,0.0009731057550788748,0.6988311134144594,0.7193389997470689,0.7024919889126546,0.7025580993124951,0.7269298279614116,0.7335798851779041,0.7174377435102536,0.7735700765075384,0.7255080625939826,0.6825751781589282
min_samples_split-2-max_features-sqrt-subsample-0.6,9,0.7189637994698885,1.3084013938326344,2,sqrt,0.6,0.9999998737740924,0.00097332680904999,0.7008547338707832,0.721580488769242,0.7084482318544338,0.7004110736927884,0.7263434012834629,0.7342047269280997,0.7125250531170707,0.7774654960634518,0.725562813418762,0.6822419757007915
min_samples_split-2-max_features-sqrt-subsample-0.7,0,0.7189930295743692,1.3084071411131277,2,sqrt,0.7,0.99999993516749,0.000698700231894765,0.7005252254741499,0.7225084106899573,0.7074007225227128,0.6995622048196066,0.7274784521273241,0.7342858642529346,0.7189042239799998,0.7745372948488556,0.7244986943841254,0.680229202644025
min_samples_split-2-max_features-sqrt-subsample-0.7,1,0.7191443374053205,1.308177534767104,2,sqrt,0.7,0.9999999354090322,0.0006969403106354393,0.6980220430289253,0.7204247904441999,0.7103459022508244,0.704683005293363,0.7261348299801182,0.7343038806834923,0.7180539765999134,0.7742365283461193,0.7269389492940072,0.6782994681322425
min_samples_split-2-max_features-sqrt-subsample-0.7,2,0.7194910340367402,1.3072075368206508,2,sqrt,0.7,0.999999935777734,0.0006950830072257532,0.701816957471464,0.7216450207989679,0.7060448263252479,0.7010950187640999,0.7298197020292787,0.7345559129164478,0.7168998753653785,0.7754263127396753,0.7266976044786494,0.6809091094781928
min_samples_split-2-max_features-sqrt-subsample-0.7,3,0.7195237243831291,1.3077375152845132,2,sqrt,0.7,0.9999999366094741,0.000690647896679747,0.7038714056286745,0.7204181253379154,0.7049522620986822,0.7001036548462778,0.7265703423927653,0.7382382171459008,0.7157787810759186,0.7744876537391397,0.7264317791506018,0.6843850224154153
