condition,seed,avg_test_pcc,avg_test_rmse,min_samples_split,max_features,subsample,avg_train_pcc,avg_train_rmse,fold01_test_pcc,fold02_test_pcc,fold03_test_pcc,fold04_test_pcc,fold05_test_pcc,fold06_test_pcc,fold07_test_pcc,fold08_test_pcc,fold09_test_pcc,fold10_test_pcc
min_samples_split-3-max_features-log2-subsample-0.8,0,0.7208304444062733,1.3078000405426309,3,log2,0.8,0.9995401843248827,0.06066940269887124,0.7002549380927638,0.727720297355468,0.7115955673908408,0.7047969696778728,0.7178604353190554,0.7346594578145207,0.7191664590576841,0.7778994292562132,0.7262425782858224,0.6881083118124921
min_samples_split-3-max_features-log2-subsample-0.8,1,0.7200971416927355,1.309209301079376,3,log2,0.8,0.9995389102725639,0.06073076180893775,0.7010509871429382,0.7270319690321155,0.7104228578375562,0.7056252385339401,0.7213235005485494,0.7349291856501242,0.7188390205519207,0.7737534069786348,0.7263153499317957,0.6816799007197808
min_samples_split-3-max_features-log2-subsample-0.8,2,0.7207201626876678,1.307831239636298,3,log2,0.8,0.9995347123827729,0.06100901762667279,0.7016998393294498,0.7297318108506451,0.7151987354188136,0.703018598953833,0.7194483233487641,0.7335631923339341,0.7188293177134809,0.7762373017711186,0.7241112111860701,0.6853632959705684
min_samples_split-3-max_features-log2-subsample-0.8,3,0.7213377504142467,1.3065885526393908,3,log2,0.8,0.9995430150306273,0.060452712710802846,0.6985243382272691,0.7314930917013832,0.7123123728059852,0.7067865484283739,0.7219745034407509,0.7352465402660583,0.7214662768924542,0.7756412473922487,0.7223819970259836,0.6875505879619607
min_samples_split-3-max_features-log2-subsample-0.8,4,0.7207920453843091,1.30786438095202,3,log2,0.8,0.9995352222018707,0.06097254774162012,0.7014518045313498,0.7304187071433925,0.7114153761538613,0.7037705130852132,0.7213088325147891,0.7345991913066147,0.7204031543838083,0.7736365554695046,0.7222890061353564,0.6886273131192012
min_samples_split-3-max_features-log2-subsample-0.8,5,0.721123799662732,1.306974800351163,3,log2,0.8,0.999543995334262,0.06038003374196421,0.6964045937562262,0.7307118999191979,0.7152239818603146,0.704335441810763,0.720014401011457,0.7356391853865918,0.7183903599141823,0.7774007082163777,0.7241360201897616,0.6889814045624485
min_samples_split-3-max_features-log2-subsample-0.8,6,0.72027432911299,1.3087005282139976,3,log2,0.8,0.9995374079769798,0.06082409890360997,0.7004879526905198,0.7259922484251071,0.7104361719121192,0.704029748431215,0.7201357889404293,0.734115845527841,0.7200063252441522,0.7793286167410437,0.7217705995055347,0.6864399937119396
min_samples_split-3-max_features-log2-subsample-0.8,7,0.7210529610435584,1.307366268017786,3,log2,0.8,0.9995424560461885,0.06051304127308608,0.6992253220626503,0.7293239380371156,0.711162660799231,0.7062201293485038,0.7187518059920918,0.7357656299239642,0.7200754313248238,0.7764746510261757,0.726255692114967,0.6872743498060608
min_samples_split-3-max_features-log2-subsample-0.8,8,0.7211614403372867,1.3069369049087327,3,log2,0.8,0.9995416323191151,0.06052914312120885,0.7020925847063715,0.727120845729326,0.7132071899741675,0.7068473239794348,0.7212406650814686,0.7355278020645309,0.7189203479469585,0.7780000480045242,0.7226284039106978,0.6860291919753871
min_samples_split-3-max_features-log2-subsample-0.8,9,0.720803536045498,1.3076850427417557,3,log2,0.8,0.9995407941614978,0.060610957480958516,0.699494900928506,0.7281053466351876,0.7122932515777276,0.7020349332203073,0.7207721622087543,0.7358658063471479,0.718660649096218,0.7763404727206054,0.7218306214127759,0.6926372163077488
min_samples_split-3-max_features-log2-subsample-0.9,0,0.7214825293462076,1.3066082188005779,3,log2,0.9,0.9996016048681454,0.05640338680567134,0.7027661729058633,0.7309069844283076,0.7154843938600605,0.7024240776495351,0.7201266633909673,0.7352864488608876,0.7200535645468288,0.7769019893193893,0.7240666143761147,0.6868083841241218
min_samples_split-3-max_features-log2-subsample-0.9,1,0.7208524042734724,1.3075517308074875,3,log2,0.9,0.999598016723545,0.05663749821465103,0.6967207001980988,0.7301102463873469,0.7137783525535332,0.7045408688648345,0.7168679451680604,0.7376228985679121,0.7223917160781418,0.774519310964474,0.7236478130885066,0.6883241908638161
min_samples_split-3-max_features-log2-subsample-0.9,2,0.7202765340945991,1.308930557193253,3,log2,0.9,0.9995919987856636,0.05707447709699337,0.699908608120082,0.7278207113808158,0.7132588715646513,0.7053842529095329,0.7203445069729553,0.736068447229095,0.7180264781943593,0.7755655767306973,0.7200510566593874,0.6863368311844155
min_samples_split-3-max_features-log2-subsample-0.9,3,0.7211755328699182,1.3070388951250806,3,log2,0.9,0.9996050713868782,0.05614402682905034,0.7013121230947408,0.727368806969164,0.7123907063727064,0.7018310641633254,0.7202442178818276,0.736508052910901,0.7220152840303852,0.77764856590547,0.7229471733728178,0.6894893339978436
min_samples_split-3-max_features-log2-subsample-0.9,4,0.7205443153188786,1.308318885600447,3,log2,0.9,0.9995967630452525,0.05671905731392215,0.7004049510900111,0.7270009402915417,0.7129447639208589,0.704911920181628,0.7205713434411394,0.7338080215248366,0.7206527116386497,0.7777297705825459,0.7190143158892691,0.6884044146283058
min_samples_split-3-max_features-log2-subsample-0.9,5,0.721013030343086,1.3073515469151624,3,log2,0.9,0.9996039295436878,0.0562207509869936,0.6987148932277949,0.7292633491131383,0.7150120435239891,0.7001311260797147,0.718351850918485,0.7371599974453918,0.7208081844686293,0.7774017905128151,0.7220597769573951,0.6912272911835062
min_samples_split-3-max_features-log2-subsample-0.9,6,0.7212229845236722,1.3071241070806185,3,log2,0.9,0.9996007457574214,0.05645899848187328,0.6983164213076036,0.7255005734406565,0.7149614783177867,0.7051543676273266,0.7214690105745721,0.735889735948114,0.719495466288804,0.7779260995264349,0.7244547880118487,0.6890619041935745
min_samples_split-3-max_features-log2-subsample-0.9,7,0.7200234308101277,1.3090629588103604,3,log2,0.9,0.9996061952403636,0.05606970093788198,0.6958965069082996,0.7270047328752319,0.7136313720706706,0.7048249505648694,0.717072328114337,0.7355941958456137,0.7200888312600061,0.7767967499441358,0.7229791351035892,0.6863455054145219
min_samples_split-3-max_features-log2-subsample-0.9,8,0.7199039117606232,1.30954654575105,3,log2,0.9,0.9996009921859915,0.05643428390897818,0.6977571669175899,0.7284116802907479,0.7099639792669339,0.701318303475018,0.7199198996974014,0.7347822949662635,0.7188463273519673,0.7767021295133145,0.7226174254986008,0.6887199106283934
min_samples_split-3-max_features-log2-subsample-0.9,9,0.7203116246683007,1.3086670444620687,3,log2,0.9,0.9996017839058272,0.056374508768797425,0.6994804603195401,0.7287273041189034,0.7156187542368369,0.7042355828359304,0.7178468891821767,0.7351947499873728,0.7194741498924059,0.774238700187697,0.7239398170469418,0.6843598388752016
min_samples_split-3-max_features-log2-subsample-1.0,0,0.7202363836458691,1.309030617341318,3,log2,1.0,0.99961104407132,0.055691962939081206,0.6975507608578929,0.7285246826079308,0.7129325284302752,0.7051554584990852,0.7206180148923226,0.7357190804157798,0.7196528834919271,0.7728781739433194,0.7211051880720208,0.688227065248138
min_samples_split-3-max_features-log2-subsample-1.0,1,0.7203501675123241,1.3085854618513273,3,log2,1.0,0.9996085489352063,0.055876502112411484,0.6992020910859277,0.7280317079150262,0.7110919969718844,0.7052807644871786,0.7185155790576411,0.7355139957818386,0.7200894649873828,0.7760478117843426,0.7217412037176666,0.6879870593343519
min_samples_split-3-max_features-log2-subsample-1.0,2,0.7212049669579833,1.3073089726402602,3,log2,1.0,0.9996100004330202,0.0557603102211199,0.7005318715625887,0.7299733578817806,0.7090506274391842,0.702388767434052,0.7222377895689064,0.7344985301596291,0.720543020629682,0.777092559113506,0.7240932915822977,0.6916398542082056
min_samples_split-3-max_features-log2-subsample-1.0,3,0.7207671414565795,1.3081182446409005,3,log2,1.0,0.9996080058371936,0.05590916957604837,0.6982111845742509,0.7254732620401316,0.7127765622003066,0.7045633277636487,0.7227547497994871,0.7336160425825756,0.7203064777319267,0.7768152666028374,0.7260538393488779,0.6871007019217539
min_samples_split-3-max_features-log2-subsample-1.0,4,0.7203376074458462,1.3087437783026585,3,log2,1.0,0.9996092938829856,0.05581124421001932,0.7011281814262583,0.726264306411944,0.7133392635665388,0.7045772305558259,0.7230512329914702,0.7331370648845388,0.7204516296910392,0.7743459798272789,0.7203267140724369,0.6867544710311313
min_samples_split-3-max_features-log2-subsample-1.0,5,0.7203733052191976,1.3088336799245779,3,log2,1.0,0.9996047866073969,0.056140610302919024,0.6989317647945404,0.7286860963691222,0.7107242760980018,0.7033368178801072,0.7197231785500128,0.7349339962586927,0.7199933724933293,0.775492179210266,0.7260356465729227,0.6858757239649815
min_samples_split-3-max_features-log2-subsample-1.0,6,0.719671189735952,1.3102000743357372,3,log2,1.0,0.9996118688402568,0.05562494989345379,0.6943048654506133,0.7273328235494876,0.7160931141304514,0.7036129705569751,0.7203825617989177,0.7341245108397079,0.7184009726180506,0.7731355339409839,0.7216150865889792,0.6877094578853532
min_samples_split-3-max_features-log2-subsample-1.0,7,0.7206838224591565,1.3083415233479072,3,log2,1.0,0.9996099252857003,0.055753171695913276,0.7000459284538096,0.7304792134289917,0.7138157928832005,0.7011515292071598,0.718956987431942,0.7338677643882747,0.7190788390967511,0.77615141092708,0.726133750850365,0.6871570079239916
min_samples_split-3-max_features-log2-subsample-1.0,8,0.7208681346951441,1.3081610565090664,3,log2,1.0,0.999613802376501,0.055480373386608196,0.6975620249161112,0.7284098127545824,0.7164776094548876,0.7031135900359071,0.7186845459385385,0.7362427891494835,0.7178589400814221,0.7762409002023056,0.7244548000021682,0.6896363344160346
min_samples_split-3-max_features-log2-subsample-1.0,9,0.7206438205773301,1.3081469466068816,3,log2,1.0,0.9996127914928834,0.055574985564604454,0.6977476507430093,0.7256683153638583,0.713381356610159,0.7032467344019436,0.7213980813678696,0.7337635313199542,0.7201469421196289,0.7792629670683524,0.7235236585583242,0.6882989682202002
min_samples_split-3-max_features-sqrt-subsample-0.5,0,0.7218272104286897,1.303853093784783,3,sqrt,0.5,0.9999613109931179,0.017545017404768604,0.7013667448096434,0.7296540506475246,0.7106094947505367,0.7046135762382559,0.7220010725213839,0.7417933622427478,0.7222289245024825,0.7736748827732867,0.7230208628255382,0.6893091329754971
min_samples_split-3-max_features-sqrt-subsample-0.5,1,0.7217628568611822,1.3040339713982898,3,sqrt,0.5,0.999961032640362,0.01760592281381795,0.7052844816294701,0.7271640133477447,0.7133103838426372,0.7066357558431364,0.7222725252193342,0.7361966822363412,0.7231729685994156,0.7742269254553091,0.7239979420866819,0.6853668903517522
min_samples_split-3-max_features-sqrt-subsample-0.5,2,0.7215923929756599,1.3048236048137114,3,sqrt,0.5,0.9999612758834955,0.017551436180821275,0.7054818286002416,0.7271067090293141,0.7096377293219346,0.7049568574766457,0.7258187664674446,0.7366473662372667,0.7201661133263788,0.7736343626606086,0.7246053931982961,0.6878688034384693
min_samples_split-3-max_features-sqrt-subsample-0.5,3,0.7217737625315827,1.304089547364611,3,sqrt,0.5,0.9999611203797956,0.017576970789606614,0.7019346944237248,0.7269615958412686,0.7118862130809802,0.7069725718056332,0.7287499474040325,0.7382001058813681,0.72252402219979,0.7741836653382507,0.7207615602444413,0.6855632490963369
min_samples_split-3-max_features-sqrt-subsample-0.5,4,0.7216192863502945,1.304341602921046,3,sqrt,0.5,0.9999612109571661,0.017560682936182532,0.7047284836877458,0.7277716989447472,0.7089009961163465,0.7083121133140435,0.7224232940397156,0.7347317427762267,0.7238131652972644,0.7750982674597194,0.7222127875777826,0.6882003142893537
min_samples_split-3-max_features-sqrt-subsample-0.5,5,0.7231797935163978,1.3015573932666262,3,sqrt,0.5,0.99996121564955,0.017558931838172587,0.7067997417061945,0.7339005652342225,0.7138518671835885,0.7062316452096551,0.7223713529388287,0.7390920495288146,0.7208269632788858,0.7763675840662552,0.7239020188072578,0.6884541472102753
min_samples_split-3-max_features-sqrt-subsample-0.5,6,0.7210394466395622,1.3050788072289827,3,sqrt,0.5,0.9999609528842198,0.01761818742457732,0.7051689111987239,0.7288837284692979,0.7138975713277561,0.7066663619110453,0.7222271485275511,0.7354312130779816,0.7200141301334055,0.7741166328752859,0.7219328843732788,0.6820558845012955
min_samples_split-3-max_features-sqrt-subsample-0.5,7,0.7223710296404032,1.3030111218209472,3,sqrt,0.5,0.999960736464334,0.017668133302668306,0.7020784304249872,0.7287733314471542,0.7150847044292056,0.7038481030292575,0.7248164858200931,0.7397544069294794,0.7226408994126475,0.7727768237175888,0.7245183272866166,0.6894187839070031
min_samples_split-3-max_features-sqrt-subsample-0.5,8,0.7223172048555915,1.3028142165341337,3,sqrt,0.5,0.9999605489776192,0.017711560425498547,0.7063468190294724,0.7288022083950849,0.7113213364692604,0.7065667339801225,0.7224725501823898,0.739927410414057,0.7216444216800717,0.7756764677519015,0.7234979535512601,0.6869161471022941
min_samples_split-3-max_features-sqrt-subsample-0.5,9,0.7224780192112259,1.303028307657192,3,sqrt,0.5,0.9999608537715685,0.017644102387746947,0.7041175317949449,0.7292908645748459,0.7114762664974964,0.7052152235538046,0.7257699144124312,0.7385221086108331,0.7215805864542051,0.7756606309548173,0.7275166169550497,0.6856304483038315
min_samples_split-3-max_features-sqrt-subsample-0.6,0,0.7223082885630439,1.3032854750319667,3,sqrt,0.6,0.9999759222962356,0.013840583315101532,0.703798829467366,0.728408213688901,0.7123180211691873,0.7112336931693257,0.7251902521031729,0.7374084887411341,0.7220895798797433,0.7734826096844345,0.7233896409040805,0.6857635568230931
min_samples_split-3-max_features-sqrt-subsample-0.6,1,0.7212811820148813,1.3051892549294286,3,sqrt,0.6,0.9999755609159398,0.013944673265269384,0.7050407864103814,0.7282191710470043,0.7086880216107879,0.7064639023380397,0.7191350552336506,0.7379026273840275,0.7211735098866578,0.7736132018080139,0.7245595679803019,0.6880159764499485
min_samples_split-3-max_features-sqrt-subsample-0.6,2,0.7222814794849131,1.30324276794086,3,sqrt,0.6,0.999975969759047,0.013825457066543048,0.7073303495734627,0.7305088222182585,0.7108302795022692,0.7069402475899811,0.7234015055663856,0.7382544764681948,0.7203712673870996,0.7744259432690553,0.7220139555964364,0.6887379476779886
min_samples_split-3-max_features-sqrt-subsample-0.6,3,0.7217741060521377,1.3041867040743025,3,sqrt,0.6,0.9999756187553993,0.013928411943479107,0.706859666500033,0.7256058885706161,0.7123932674327077,0.7085311523486333,0.7211951282539402,0.7386554829328075,0.7230217210301885,0.7765159956218536,0.720865694422518,0.6840970634080779
min_samples_split-3-max_features-sqrt-subsample-0.6,4,0.7210376244090917,1.3054998385855674,3,sqrt,0.6,0.999975867388655,0.01385993780584826,0.7021551467087118,0.7279887898783213,0.7075996819897028,0.7096447080428842,0.7238403464498816,0.7388784410574079,0.7196731053163163,0.7725305813660457,0.7245578868717932,0.6835075564098533
min_samples_split-3-max_features-sqrt-subsample-0.6,5,0.7224173602566075,1.3032130436000806,3,sqrt,0.6,0.9999755634447206,0.013939956777211427,0.7060535079966868,0.7291655874957809,0.7110867045481244,0.7069440748068542,0.7240017331476805,0.7389863916622778,0.7229552586048682,0.7756324787844991,0.7234503393398674,0.6858975261794362
min_samples_split-3-max_features-sqrt-subsample-0.6,6,0.7226340862431124,1.3028654272900617,3,sqrt,0.6,0.9999755709982097,0.013943070011978425,0.7049679678931337,0.72752363560315,0.7133286569312323,0.70737319845217,0.7230536728356843,0.7394996327178008,0.7242233666996148,0.7731321558591754,0.7266858163590719,0.6865527590800914
min_samples_split-3-max_features-sqrt-subsample-0.6,7,0.7226667710294298,1.3026763615209258,3,sqrt,0.6,0.9999758930266139,0.013844923923125007,0.7076975595439693,0.7272171033757293,0.7130247844814311,0.7036970629862007,0.7224706195922439,0.7401834937121117,0.7226323003363408,0.7746298763062778,0.7251201895579583,0.6899947204020351
min_samples_split-3-max_features-sqrt-subsample-0.6,8,0.7208450549091197,1.3057651526029075,3,sqrt,0.6,0.9999757298017522,0.013892437560501694,0.7058104920603128,0.726257247781238,0.712559924181067,0.7025255467042212,0.722197401132317,0.7378436180279162,0.723732140744056,0.7732356394453067,0.7194347702728996,0.6848537687418621
min_samples_split-3-max_features-sqrt-subsample-0.6,9,0.723665852813027,1.3007238294283907,3,sqrt,0.6,0.9999757543516725,0.013883685551244088,0.7048887661945039,0.7329494788713635,0.7152143411991522,0.7056481286179151,0.7222372450836262,0.7385604458162307,0.7235716133065868,0.7777199997565315,0.729129637331086,0.6867388719532731
min_samples_split-3-max_features-sqrt-subsample-0.7,0,0.7220145031122592,1.3039351820046055,3,sqrt,0.7,0.999981450271806,0.01216710079299132,0.7036563184266371,0.7248606140789057,0.7143974072588872,0.7077143136132825,0.7249489748322845,0.735842627767426,0.7234446565550802,0.7735574415423043,0.7260635274129702,0.6856591496348153
min_samples_split-3-max_features-sqrt-subsample-0.7,1,0.7221675133105357,1.3036683039458257,3,sqrt,0.7,0.9999814289947899,0.012169873889561079,0.7057078998008619,0.7273264790391667,0.7134601941063313,0.7082123850181608,0.7260743977287206,0.7377467215096084,0.723055598544678,0.7747910550829514,0.7235603129579131,0.6817400893169661
min_samples_split-3-max_features-sqrt-subsample-0.7,2,0.7208444286126187,1.3063656394387269,3,sqrt,0.7,0.9999817625286692,0.01205758789538064,0.7052383067394957,0.7265237460675354,0.7074307272857905,0.7033586096105278,0.7249150626382623,0.7381019863610475,0.7234488986179893,0.7751289187863968,0.7234808241904722,0.6808172058286698
min_samples_split-3-max_features-sqrt-subsample-0.7,3,0.7212064310563224,1.3056352990570628,3,sqrt,0.7,0.9999819601718609,0.011993662711677082,0.7054637637397537,0.7297453832020817,0.7103065616416379,0.7058719361525108,0.7258032269814787,0.7366080074275668,0.721692486018398,0.773572271212739,0.7195485040368078,0.6834521701502513
min_samples_split-3-max_features-sqrt-subsample-0.7,4,0.7210934815174036,1.3058957478510906,3,sqrt,0.7,0.9999816264295461,0.012104023470435283,0.7043893944760242,0.7244399685260554,0.7096827677984473,0.7074278847743759,0.726716183398023,0.7362334067924166,0.7200776622648526,0.7741166149431085,0.7225467493774237,0.6853041828233091
min_samples_split-3-max_features-sqrt-subsample-0.7,5,0.7212609459322434,1.3051251500456753,3,sqrt,0.7,0.9999815586767969,0.012127620514742013,0.7026708638387013,0.7249734904708759,0.711937700917934,0.7074021624130604,0.7234749513254944,0.739900314566799,0.7217021171065395,0.7758359800887912,0.7210088231956009,0.683703055398639
min_samples_split-3-max_features-sqrt-subsample-0.7,6,0.7213743112803628,1.3052885342339926,3,sqrt,0.7,0.9999816039057283,0.012113192678323505,0.7043705099115651,0.726740661643045,0.7116950242959367,0.7041065372665478,0.7235523825033536,0.7392600688091133,0.7217848252639323,0.7752725648136952,0.723185360006226,0.6837751782902136
min_samples_split-3-max_features-sqrt-subsample-0.7,7,0.7214355414084215,1.3053421195121253,3,sqrt,0.7,0.9999817810932633,0.012054016189857472,0.7068334087274281,0.7271871275338017,0.7086981407119748,0.7048720182812105,0.7221569755149688,0.7403500792013706,0.7230765142812017,0.772038717801773,0.7259044434098997,0.6832379886205856
min_samples_split-3-max_features-sqrt-subsample-0.7,8,0.7212933432399531,1.3053021683099761,3,sqrt,0.7,0.9999818434136214,0.012034312824387985,0.7060630010199364,0.7270091669575155,0.7100969181967957,0.7054797504498493,0.7225973785772107,0.7368549794247845,0.7231009772404355,0.7732994823520926,0.7237830464325643,0.6846487317483456
min_samples_split-3-max_features-sqrt-subsample-0.7,9,0.721338954006743,1.3052710457503909,3,sqrt,0.7,0.9999816450047136,0.012098662098898986,0.7015521709612242,0.7276592508202944,0.7106856538135897,0.7063192533073192,0.72267144778271,0.7372876500549086,0.7214847429650282,0.7771021018393545,0.7245689850216676,0.6840582835013349
min_samples_split-3-max_features-sqrt-subsample-0.8,0,0.7213686394521861,1.305416289743966,3,sqrt,0.8,0.999982759574514,0.011758290177158773,0.7030352701392794,0.7279253117777207,0.7107679060095452,0.7039640966563457,0.7210601963003719,0.7367830161135294,0.7249328472457522,0.7747087744713148,0.724903875855826,0.6856050999521747
min_samples_split-3-max_features-sqrt-subsample-0.8,1,0.7203942355612689,1.3075818130041212,3,sqrt,0.8,0.9999828050581844,0.011743141365275237,0.704098387084623,0.726640094163885,0.7088427696570415,0.7033279533361969,0.7213623540036861,0.7376861226989011,0.7223441063704532,0.771567214574535,0.7238846739659606,0.6841886797574067
min_samples_split-3-max_features-sqrt-subsample-0.8,2,0.7215110256456629,1.3051466260827096,3,sqrt,0.8,0.9999829783814281,0.011680682855228563,0.7053966457631282,0.7289614772339473,0.7127296247700234,0.7063915880027343,0.7235945970838827,0.7387045778967951,0.721870746446384,0.7728205829903033,0.7214822713832407,0.6831581448861903
min_samples_split-3-max_features-sqrt-subsample-0.8,3,0.7214554440505772,1.3054629255027925,3,sqrt,0.8,0.9999830393715042,0.011659285224919397,0.7047463642616921,0.7287946472410504,0.7121531295493359,0.7050811172495755,0.720047859297286,0.7378161563712803,0.7227669402160705,0.7730917156610783,0.7234614346052655,0.6865950760531381
min_samples_split-3-max_features-sqrt-subsample-0.8,4,0.7200568412869186,1.3082325234149568,3,sqrt,0.8,0.999982799400906,0.011737506359901378,0.7046019219083594,0.7272531734420369,0.7085926289784586,0.7002681938011005,0.7227849158117403,0.738423402156999,0.7196294896973819,0.7722600954188789,0.7224695898551469,0.6842850017990837
min_samples_split-3-max_features-sqrt-subsample-0.8,5,0.7207095565933139,1.3067764929641017,3,sqrt,0.8,0.9999827525736793,0.011758540541645355,0.7057513877430501,0.7265103477804725,0.709892558934171,0.703361336517385,0.7234737573336661,0.73431616197081,0.7234846616857615,0.7755065687092649,0.7222972814349504,0.6825015038236075
min_samples_split-3-max_features-sqrt-subsample-0.8,6,0.7213963232808028,1.3053983540694365,3,sqrt,0.8,0.999982844952737,0.01172675886029361,0.7056614866590545,0.7274988846280754,0.7109604657888917,0.7025141731060757,0.7248002887188479,0.7385063907910132,0.721811443806469,0.7747494134299422,0.72393585811131,0.6835248277683493
min_samples_split-3-max_features-sqrt-subsample-0.8,7,0.7213302284274082,1.305207546710648,3,sqrt,0.8,0.9999829100513367,0.011706475995175391,0.7001975748307362,0.728163334636198,0.7114128357203787,0.7072430566157102,0.7261475291718905,0.7377001793498531,0.7211451542328416,0.7727427518752831,0.7236967706029269,0.6848530972382643
min_samples_split-3-max_features-sqrt-subsample-0.8,8,0.7214656571113217,1.3050916523158855,3,sqrt,0.8,0.9999830162689645,0.011668374076603965,0.7067581261168708,0.7299226411648535,0.7094632423573786,0.7058052466054572,0.7268080411431191,0.7373867176304282,0.7187209919868719,0.7705550002521945,0.7252452004404843,0.6839913634155579
min_samples_split-3-max_features-sqrt-subsample-0.8,9,0.7211912183243584,1.3057564486988962,3,sqrt,0.8,0.9999827605637785,0.011758019036949197,0.7051800554120683,0.7287104865247389,0.7113943804955496,0.7048000213315916,0.7240876734635285,0.7372622766262054,0.7210469043914247,0.774718805707361,0.7214332339977481,0.6832783452933666
min_samples_split-3-max_features-sqrt-subsample-0.9,0,0.7205201518283414,1.3071261723536278,3,sqrt,0.9,0.999978908744966,0.013055926222000056,0.7008110992685705,0.727198273382453,0.7095507106149587,0.7012028929257657,0.7238145880785876,0.7361170358438412,0.722455507703657,0.7728361685232796,0.7275588367067977,0.6836564052355033
min_samples_split-3-max_features-sqrt-subsample-0.9,1,0.7196953734118523,1.3086839444623082,3,sqrt,0.9,0.9999790472688028,0.013012477693132463,0.7039873389516403,0.7243478342996197,0.7087104010356026,0.7022396078913425,0.7216096971970845,0.7351510066494648,0.720638226804655,0.7748985880347243,0.7213924139067556,0.6839786193476334
min_samples_split-3-max_features-sqrt-subsample-0.9,2,0.7200068680705137,1.308021693597587,3,sqrt,0.9,0.9999792019063778,0.01296325070007594,0.7004486557885441,0.7289119774302831,0.7098667986669009,0.70486628849256,0.720385726023671,0.7367028168382231,0.7206572488356667,0.7731231955219898,0.7215468414109744,0.6835591316963238
min_samples_split-3-max_features-sqrt-subsample-0.9,3,0.7199424550222655,1.3083038600143628,3,sqrt,0.9,0.999979230199135,0.01295299204284206,0.7028354317144662,0.7283499502436762,0.7109592950370516,0.7029197138847272,0.7222291648136385,0.7376793138827494,0.716856400112112,0.7729510992783646,0.7235607430041205,0.6810834382517499
min_samples_split-3-max_features-sqrt-subsample-0.9,4,0.7201164383705418,1.3079100643142096,3,sqrt,0.9,0.9999792058588117,0.012960608775625982,0.7016880088291194,0.7267056613076616,0.7090272489539308,0.706853679940062,0.7233390795186596,0.7363808293466579,0.7225166985058863,0.771864781568997,0.7207197401402985,0.6820686555941454
min_samples_split-3-max_features-sqrt-subsample-0.9,5,0.7202623641950094,1.307456824533508,3,sqrt,0.9,0.9999793195745832,0.012923941469277639,0.7018554378297008,0.7270216968213334,0.710210513053701,0.704186898082298,0.7219380289475146,0.7377833202203303,0.7186514558886912,0.774868666115032,0.7229530267304045,0.6831545982610865
min_samples_split-3-max_features-sqrt-subsample-0.9,6,0.7208148287643391,1.306572727312133,3,sqrt,0.9,0.9999792393605583,0.012951915830100663,0.7053780975476067,0.7280361688059427,0.7077057689883075,0.7034859624724614,0.7224234790209356,0.7368511423302573,0.7214528094440175,0.7749306681340025,0.724663588077898,0.6832206028219627
min_samples_split-3-max_features-sqrt-subsample-0.9,7,0.7206322601141333,1.30702543486243,3,sqrt,0.9,0.9999794005195701,0.012898509144181345,0.7047331789083197,0.7286941762233501,0.7097998690896552,0.7044540529016431,0.7244402768542583,0.7347009201873113,0.7209709334395036,0.7735336565947887,0.7242277245335893,0.6807678124089133
min_samples_split-3-max_features-sqrt-subsample-0.9,8,0.7202759473374802,1.3074646971279817,3,sqrt,0.9,0.9999790858963735,0.012997311636002373,0.7028951565661885,0.7289304968581681,0.7088701276718297,0.7026640169225702,0.7217152855625718,0.7360125633008623,0.7207778913263128,0.7730712526728944,0.7254316795924011,0.6823910029010035
min_samples_split-3-max_features-sqrt-subsample-0.9,9,0.7202294612644943,1.3079091781208776,3,sqrt,0.9,0.9999792475566955,0.012949994844856136,0.7043771152710233,0.7273884823927167,0.7067259706373445,0.7040348068310379,0.7219149093096874,0.7350904213707109,0.7238006329270283,0.7716923528076557,0.7232012769741155,0.6840686441236229
min_samples_split-3-max_features-sqrt-subsample-1.0,0,0.7189811669823857,1.3102613811003043,3,sqrt,1.0,0.9999208369103016,0.02547494831693855,0.7037144856666225,0.7238857299463815,0.7109433446946984,0.7041116851385052,0.7227879442171837,0.7338977739844951,0.719174846953612,0.7720132021969648,0.7191444458852531,0.6801382111401403
min_samples_split-3-max_features-sqrt-subsample-1.0,1,0.7193455561354454,1.3096507688951788,3,sqrt,1.0,0.9999212255438794,0.025406235227081058,0.7033790873168959,0.727398710295616,0.7100196691038055,0.6999958251219677,0.7201071652949372,0.736407093973172,0.7198591238083143,0.7717208059689638,0.7218535981404594,0.6827144823303224
min_samples_split-3-max_features-sqrt-subsample-1.0,2,0.7200783239714685,1.3082309035459,3,sqrt,1.0,0.9999200251186563,0.025593410556502307,0.7029697685515537,0.7275629754260485,0.7102437036061441,0.7035630024864885,0.7238681542608839,0.7334221042100998,0.7211252699287405,0.773476632156112,0.7227361496675174,0.6818154794210958
min_samples_split-3-max_features-sqrt-subsample-1.0,3,0.7194491687240447,1.3094103174587228,3,sqrt,1.0,0.9999203159182688,0.025554855681841425,0.7055689364713885,0.7256088955902672,0.7085038720808474,0.7016362227115763,0.724405178664591,0.7351370241393808,0.7206888572150718,0.7736039163767889,0.718942618705822,0.6803961652847126
min_samples_split-3-max_features-sqrt-subsample-1.0,4,0.7196463706499123,1.3089851774057017,3,sqrt,1.0,0.9999204779372258,0.025529305645088114,0.705411010004687,0.724746547517926,0.7089953016763824,0.7028521590152168,0.7228023228017114,0.7335716426610834,0.720088277086234,0.7718567246702492,0.7208816123902948,0.6852581086753378
